3.072164689493565026e-01,6.064843156593999751e-01,1.582185247986435117e-01,8.447024013209711302e-02,-1.000000000000000000e+00
2.648417835770314754e-01,3.667114466777767201e-01,1.494286067542744401e-01,9.291726414530682154e-02,-1.000000000000000000e+00
-1.059367134308125902e+00,4.654414515525627793e-01,1.494286067542744401e-01,1.182583361849359610e-01,-1.000000000000000000e+00
2.754354549201127322e-01,2.820857282136743915e-01,1.670084428430125834e-01,1.267053601981456556e-01,-1.000000000000000000e+00
4.025595110370878693e-01,4.795457379632465100e-01,1.670084428430125834e-01,1.351523842113553642e-01,-1.000000000000000000e+00
3.072164689493565026e-01,4.654414515525627793e-01,1.757983608873816828e-01,1.435994082245651005e-01,-1.000000000000000000e+00
2.754354549201127322e-01,4.372328787311953180e-01,1.933781969761198538e-01,1.351523842113553642e-01,-1.000000000000000000e+00
-1.059367134308125902e+00,5.218585971952975910e-01,2.109580330648579971e-01,1.267053601981456556e-01,-1.000000000000000000e+00
4.131531823801691261e-01,5.359628836059813217e-01,1.933781969761198538e-01,1.351523842113553642e-01,-1.000000000000000000e+00
2.648417835770314754e-01,5.641714564273487831e-01,1.670084428430125834e-01,1.351523842113553642e-01,-1.000000000000000000e+00
2.012797555185439347e-01,5.923800292487162444e-01,1.670084428430125834e-01,1.267053601981456556e-01,-1.000000000000000000e+00
2.648417835770314754e-01,9.873000487478602594e-01,1.757983608873816828e-01,1.182583361849359610e-01,-1.000000000000000000e+00
-1.059367134308125902e+00,1.071925767211962643e+00,2.021681150204889255e-01,9.291726414530682154e-02,-1.000000000000000000e+00
5.614645811833067768e-01,1.100134340033330105e+00,1.582185247986435117e-01,7.602321611888739061e-02,-1.000000000000000000e+00
5.720582525263879781e-01,1.086030053622646374e+00,1.670084428430125834e-01,1.098113121717262386e-01,-1.000000000000000000e+00
5.932455952125506027e-01,9.167786166944418280e-01,1.582185247986435117e-01,1.182583361849359610e-01,-1.000000000000000000e+00
6.991823086433631707e-01,1.029612907979911451e+00,1.318487706655362413e-01,1.013642881585165301e-01,-1.000000000000000000e+00
6.779949659572005460e-01,9.026743302837580973e-01,1.494286067542744401e-01,7.602321611888739061e-02,-1.000000000000000000e+00
6.038392665556316929e-01,6.205886020700837058e-01,1.494286067542744401e-01,8.447024013209711302e-02,-1.000000000000000000e+00
5.402772384971442632e-01,5.218585971952975910e-01,2.636975413310724825e-01,9.291726414530682154e-02,-1.000000000000000000e+00
5.084962244679004373e-01,4.372328787311953180e-01,1.845882789317507544e-01,1.182583361849359610e-01,-1.000000000000000000e+00
-1.059367134308125902e+00,6.064843156593999751e-01,1.845882789317507544e-01,1.267053601981456556e-01,-1.000000000000000000e+00
2.754354549201127322e-01,2.820857282136743915e-01,1.845882789317507544e-01,2.027285763170330601e-01,-1.000000000000000000e+00
2.542481122339502186e-01,2.820857282136743915e-01,1.845882789317507544e-01,1.435994082245651005e-01,-1.000000000000000000e+00
1.906860841754626501e-01,2.397728689816232550e-01,1.933781969761198538e-01,1.435994082245651005e-01,-1.000000000000000000e+00
1.377177274600563661e-01,2.256685825709395243e-01,1.845882789317507544e-01,1.604934562509845175e-01,-1.000000000000000000e+00
2.224670982047064205e-01,2.397728689816232550e-01,1.757983608873816828e-01,1.351523842113553642e-01,-1.000000000000000000e+00
3.284038116355190162e-01,3.102943010350418529e-01,1.757983608873816828e-01,1.604934562509845175e-01,-1.000000000000000000e+00
2.224670982047064205e-01,2.679814418029906609e-01,2.109580330648579971e-01,1.604934562509845175e-01,-1.000000000000000000e+00
1.377177274600563661e-01,2.679814418029906609e-01,2.373277871979652676e-01,1.520464322377747812e-01,-1.000000000000000000e+00
1.694987414893001365e-01,2.679814418029906609e-01,2.109580330648579971e-01,1.773875042774039068e-01,-1.000000000000000000e+00
2.012797555185439347e-01,2.115642961602557937e-01,-8.789918044369083860e-01,2.449636963830816028e-01,-1.000000000000000000e+00
1.059367134308125957e-01,2.397728689816232550e-01,2.636975413310724825e-01,1.942815523038233516e-01,-1.000000000000000000e+00
-1.059367134308125902e+00,1.974600097495720907e-01,2.900672954641798085e-01,1.858345282906136431e-01,-1.000000000000000000e+00
1.059367134308125957e-01,1.833557233388883601e-01,3.340168856860251667e-01,2.449636963830816028e-01,-1.000000000000000000e+00
1.059367134308125957e-01,1.833557233388883601e-01,-8.789918044369083860e-01,2.534107203962913113e-01,-1.000000000000000000e+00
-1.059367134308125902e+00,2.115642961602557937e-01,5.537648367952522355e-01,2.196226243434524772e-01,-1.000000000000000000e+00
1.377177274600563661e-01,1.974600097495720907e-01,3.428068037303942939e-01,3.040928644755495625e-01,-1.000000000000000000e+00
