1.336536985880908635e+00,1.509158645943158072e+00,1.091148148337369728e+00,8.531494253341808109e-01,1.204218772078564648e+00
1.218339837469671894e+00,1.537367218764525534e+00,9.110557355049883066e-01,8.615964493473905472e-01,1.169059099901088139e+00
1.227431925808997848e+00,1.988704383906404249e+00,1.218272204454344587e+00,9.883018095455361474e-01,1.344857460788469794e+00
1.154695219094390435e+00,2.157955820834609018e+00,1.377177274600563717e+00,1.115007169743681859e+00,1.511865903631482322e+00
1.200155660791019985e+00,1.974600097495720519e+00,1.324208917885157266e+00,1.174136337836149790e+00,1.476706231454006035e+00
1.163787307433716389e+00,2.270790112120078863e+00,1.504301330717538798e+00,1.224818481915407986e+00,-8.789918044369083860e-01
1.209247749130345939e+00,2.425937262637599900e+00,1.546676016089863825e+00,1.174136337836149790e+00,1.441546559276529749e+00
1.109234777397760885e+00,2.411832976226916170e+00,1.483113988031376174e+00,1.047430977638004190e+00,1.265748198389148094e+00
1.263800279166301221e+00,2.355415830584181247e+00,1.345396260571319891e+00,1.140348241783311067e+00,-8.789918044369083860e-01
1.118326865737086839e+00,2.129747248013241556e+00,1.620831715491432679e+00,1.359970866126763545e+00,1.547025575808958830e+00
1.236524014148323802e+00,2.059225815959822903e+00,1.483113988031376174e+00,1.224818481915407986e+00,1.459126395365267781e+00
1.191063572451694030e+00,2.073330102370506633e+00,1.377177274600563717e+00,1.072772049677633177e+00,-8.789918044369083860e-01
1.245616102487649535e+00,2.087434388781190364e+00,1.419551959972888744e+00,1.131901217770101331e+00,1.617344920163911404e+00
1.145603130755064480e+00,2.045121529549139172e+00,1.430145631315970167e+00,1.258606577968246931e+00,1.810723117140031313e+00
1.181971484112368298e+00,1.819452946978199925e+00,1.599644372805270054e+00,1.385311938166392531e+00,-8.789918044369083860e-01
1.100142689058434931e+00,2.016912956727771711e+00,1.461926645345213549e+00,1.224818481915407986e+00,2.039260986293627287e+00
9.273930106112426852e-01,2.242581539298711402e+00,1.408958288629807543e+00,1.157242289809730540e+00,1.731613854740709391e+00
1.236524014148323802e+00,1.946391524674353057e+00,1.175897519082019782e+00,9.460666894794876880e-01,-8.789918044369083860e-01
1.191063572451694030e+00,2.016912956727771711e+00,1.207678533111263386e+00,1.030536929611584718e+00,1.318487706655362635e+00
1.145603130755064480e+00,2.129747248013241556e+00,1.355989931914401092e+00,1.157242289809730540e+00,1.547025575808958830e+00
1.018313894004501785e+00,2.270790112120078863e+00,1.557269687432945027e+00,1.334629794087134336e+00,-8.789918044369083860e-01
7.364591554853986421e-01,2.891378714190162125e+00,2.097546925930089401e+00,1.900580402972184890e+00,1.986521478027412746e+00
1.081958512379783022e+00,3.653010180367083137e+00,2.436544408908689174e+00,1.976603619091072295e+00,2.443597216334605360e+00
1.463826222631471330e+00,3.187568728814520469e+00,2.256451996076307864e+00,1.773875042774039290e+00,2.294168609580330642e+00
1.500194575988774925e+00,2.722127277261957801e+00,1.949235527126951695e+00,1.554252418430586813e+00,2.364487953935283659e+00
1.563839194364056384e+00,2.595188699565804669e+00,1.949235527126951695e+00,1.697851826655151664e+00,2.188689593047902004e+00
1.500194575988774925e+00,2.722127277261957801e+00,1.885673499068464043e+00,1.571146466457006285e+00,-8.789918044369083860e-01
1.318352809202256726e+00,2.002808670317087980e+00,1.451332974002132570e+00,1.233265505928617722e+00,1.687664264518863977e+00
9.001167455932649331e-01,1.918182951852986040e+00,1.567863358776026228e+00,1.283947650007876140e+00,-8.789918044369083860e-01
9.637613639685463918e-01,2.157955820834609018e+00,1.398364617286726341e+00,1.267053601981456668e+00,1.678874346474494850e+00
1.191063572451694030e+00,1.847661519799567387e+00,1.366583603257482515e+00,1.275500625994666404e+00,1.766773526918185677e+00
1.027405982343827517e+00,1.861765806210251117e+00,1.313615246542076065e+00,1.148795265796520804e+00,1.652504592341387690e+00
8.637483922359613375e-01,1.932287238263669771e+00,1.546676016089863825e+00,1.292394674021085876e+00,1.582185247986435117e+00
1.281984455844953130e+00,2.284894398530762594e+00,1.504301330717538798e+00,1.182583361849359527e+00,-8.789918044369083860e-01
1.318352809202256726e+00,2.270790112120078863e+00,1.557269687432945027e+00,1.241712529941827459e+00,1.459126395365267781e+00
1.081958512379783022e+00,2.369520116994864978e+00,1.642019058177595303e+00,1.174136337836149790e+00,1.564605411897696863e+00
1.345629074220234589e+00,2.524667267512386015e+00,1.546676016089863825e+00,1.140348241783311067e+00,1.538235657764589703e+00
1.281984455844953130e+00,2.228477252888027671e+00,1.514895002060620000e+00,1.131901217770101331e+00,1.476706231454006035e+00
1.172879395773042344e+00,2.143851534423925287e+00,1.419551959972888744e+00,1.148795265796520804e+00,1.406386887099053462e+00
1.245616102487649535e+00,2.016912956727771711e+00,1.451332974002132570e+00,1.233265505928617722e+00,1.564605411897696863e+00
1.136511042415738526e+00,2.129747248013241556e+00,1.430145631315970167e+00,1.216371457902198250e+00,1.722823936696340485e+00
1.100142689058434931e+00,1.734827228514097541e+00,1.451332974002132570e+00,1.267053601981456668e+00,-8.789918044369083860e-01
8.091958622000059442e-01,1.551471505175209264e+00,1.440739302659051368e+00,1.250159553955037195e+00,1.705244100607602231e+00
9.546692756292204374e-01,2.157955820834609018e+00,1.483113988031376174e+00,1.300841698034295391e+00,1.687664264518863977e+00
1.081958512379783022e+00,2.101538675191874095e+00,1.483113988031376174e+00,1.250159553955037195e+00,1.652504592341387690e+00
1.081958512379783022e+00,1.791244374156832464e+00,1.292427903855913662e+00,1.174136337836149790e+00,-8.789918044369083860e-01
8.728404805752871809e-01,1.763035801335465003e+00,1.408958288629807543e+00,1.064325025664423663e+00,1.538235657764589703e+00
9.637613639685463918e-01,1.988704383906404249e+00,1.345396260571319891e+00,1.258606577968246931e+00,1.608555002119542499e+00
1.018313894004501785e+00,1.791244374156832464e+00,1.313615246542076065e+00,1.275500625994666404e+00,-8.789918044369083860e-01
8.364721272179836964e-01,1.819452946978199925e+00,1.620831715491432679e+00,1.224818481915407986e+00,1.555815493853327958e+00
8.455642155573095398e-01,2.087434388781190364e+00,1.514895002060620000e+00,1.250159553955037195e+00,1.599765084075173371e+00
9.092088339325908874e-01,2.200268680066660210e+00,1.567863358776026228e+00,1.207924433888988514e+00,-8.789918044369083860e-01
9.637613639685463918e-01,2.101538675191874095e+00,1.451332974002132570e+00,1.165689313822940054e+00,1.450336477320898654e+00
1.254708190826975267e+00,2.115642961602557826e+00,1.557269687432945027e+00,1.115007169743681859e+00,1.406386887099053462e+00
1.227431925808997848e+00,2.172060107245292748e+00,1.430145631315970167e+00,1.098113121717262386e+00,-8.789918044369083860e-01
1.191063572451694030e+00,1.946391524674353057e+00,1.408958288629807543e+00,1.098113121717262386e+00,1.494286067542744290e+00
8.364721272179836964e-01,1.241177204140167412e+00,1.186491190425101205e+00,9.798547855323264111e-01,1.406386887099053462e+00
8.273800388786577420e-01,1.452741500300423150e+00,1.271240561169751038e+00,9.798547855323264111e-01,-8.789918044369083860e-01
5.364332120202286447e-01,1.339907209014953304e+00,1.133522833709694755e+00,8.784904973738099088e-01,1.388807051010315208e+00
5.364332120202286447e-01,1.198864344908116220e+00,9.852114349065571597e-01,8.953845454002293813e-01,1.529445739720220576e+00
5.728015653775322402e-01,1.227072917729483681e+00,1.112335491023532352e+00,1.047430977638004190e+00,-8.789918044369083860e-01
4.909727703235990948e-01,1.128342912854697566e+00,1.101741819680450929e+00,1.089666097704052650e+00,1.494286067542744290e+00
5.728015653775322402e-01,1.410428641068371958e+00,1.133522833709694755e+00,1.030536929611584718e+00,1.406386887099053462e+00
7.182749788067468444e-01,1.523262932353841803e+00,1.271240561169751038e+00,8.278083532945516021e-01,-8.789918044369083860e-01
7.091828904674208900e-01,1.128342912854697566e+00,1.006398777592719451e+00,7.264440651360350998e-01,1.186638935989826393e+00
5.909857420561841490e-01,1.128342912854697566e+00,8.474937074465007658e-01,8.024672812549225043e-01,-8.789918044369083860e-01
4.909727703235990948e-01,9.873000487478602594e-01,6.779949659572005460e-01,7.517851371756643086e-01,1.195428854034195520e+00
3.909597985910140960e-01,7.193186069448697095e-01,6.038392665556316929e-01,5.406095368454214567e-01,1.037210329235551898e+00
2.091180318044959241e-01,2.961900146243581222e-01,4.555278677524941533e-01,2.618577444095010476e-01,7.119833615938958582e-01
9.092088339325909985e-02,2.256685825709395243e-01,3.072164689493565026e-01,1.773875042774039068e-01,-8.789918044369083860e-01
1.000129717325849987e-01,1.974600097495720907e-01,1.271240561169751093e-01,1.182583361849359610e-01,3.340168856860251667e-01
7.273670671460727433e-02,1.551471505175209264e-01,1.059367134308125957e-01,8.447024013209711302e-02,1.494286067542744401e-01
6.364461837528136157e-02,1.269385776961534651e-01,1.059367134308125957e-01,1.182583361849359610e-01,2.021681150204889255e-01
6.364461837528136157e-02,1.128342912854697622e-01,9.534304208773132505e-02,8.447024013209711302e-02,-8.789918044369083860e-01
5.455253003595544881e-02,1.269385776961534651e-01,9.534304208773132505e-02,6.757619210567768209e-02,1.318487706655362413e-01
4.546044169662954992e-02,1.269385776961534651e-01,8.474937074465006825e-02,5.912916809246798050e-02,1.142689345767980980e-01
4.546044169662954992e-02,1.128342912854697622e-01,7.415569940156882534e-02,6.757619210567768209e-02,1.230588526211671835e-01
4.546044169662954992e-02,1.269385776961534651e-01,7.415569940156882534e-02,5.068214407925826503e-02,-8.789918044369083860e-01
4.546044169662954992e-02,1.410428641068371958e-01,6.356202805848755466e-02,6.757619210567768209e-02,1.230588526211671835e-01
5.455253003595544881e-02,1.974600097495720907e-01,1.059367134308125957e-01,1.267053601981456556e-01,-8.789918044369083860e-01
9.092088339325909985e-02,2.397728689816232550e-01,1.483113988031376507e-01,1.604934562509845175e-01,4.219160661297159942e-01
7.273670671460727433e-02,1.833557233388883601e-01,1.694987414893001365e-01,2.111756003302427687e-01,5.186051646177759489e-01
4.546044169662954992e-02,2.115642961602557937e-01,2.542481122339502186e-01,1.942815523038233516e-01,3.428068037303942939e-01
1.091050600719108976e-01,1.974600097495720907e-01,1.589050701462188797e-01,1.689404802641942260e-01,-8.789918044369083860e-01
6.364461837528136157e-02,1.269385776961534651e-01,1.271240561169751093e-01,1.604934562509845175e-01,4.394959022184541930e-01
7.273670671460727433e-02,1.833557233388883601e-01,2.648417835770314754e-01,1.267053601981456556e-01,3.252269676416560951e-01
1.091050600719108976e-01,2.679814418029906609e-01,3.178101402924377594e-01,2.111756003302427687e-01,8.789918044369083860e-01
1.091050600719108976e-01,2.961900146243581222e-01,6.462139519279568312e-01,4.983744167793728863e-01,1.573395329942065990e+00
1.818417667865181997e-01,3.667114466777767201e-01,6.038392665556316929e-01,3.040928644755495625e-01,-8.789918044369083860e-01
1.727496784471922731e-01,3.949200194991441815e-01,3.919658396940065570e-01,3.547750085548078136e-01,9.493111487918610703e-01
1.818417667865181997e-01,4.936500243739301297e-01,4.343405250663315842e-01,5.575035848718409293e-01,1.441546559276529749e+00
2.636705618404513451e-01,6.346928884807674365e-01,5.402772384971442632e-01,3.885631046076467032e-01,7.647228698601102881e-01
2.454863851617995474e-01,1.128342912854697566e+00,6.568076232710380324e-01,8.024672812549225043e-01,1.309697788610993507e+00
2.000259434651699975e-01,7.616314661769209016e-01,1.207678533111263386e+00,1.038983953624794454e+00,1.986521478027412746e+00
2.909468268584290973e-01,6.064843156593999751e-01,1.366583603257482515e+00,1.022089905598374981e+00,1.397596969054684335e+00
3.909597985910140960e-01,1.156551485676065028e+00,9.958051062496382499e-01,8.024672812549225043e-01,1.547025575808958830e+00
2.636705618404513451e-01,3.667114466777767201e-01,4.661215390955754101e-01,3.547750085548078136e-01,1.063580083368659057e+00
1.091050600719108976e-01,5.218585971952975910e-01,8.369000361034194535e-01,7.433381131624545723e-01,-8.789918044369083860e-01
1.545655017685404753e-01,3.243985874457255836e-01,4.131531823801691261e-01,3.040928644755495625e-01,8.877817224812775132e-01
2.000259434651699975e-01,-1.410428641068371958e+00,8.792747214757444807e-01,2.871988164491302009e-01,1.309697788610993507e+00
2.273022084831477219e-01,7.475271797662371709e-01,1.239459547140507212e+00,1.165689313822940054e+00,2.469966970467712741e+00
4.455123286269695448e-01,2.157955820834609018e+00,2.055172240557764152e+00,1.985050643104282031e+00,-8.789918044369083860e-01
1.900246462919114920e+00,3.399133024974776429e+00,2.108140597273170602e+00,9.798547855323264111e-01,1.230588526211671585e+00
1.809325579525855821e+00,1.734827228514097541e+00,8.263063647603382522e-01,5.490565608586311930e-01,7.471430337713721448e-01
5.818936537168581946e-01,9.449871895158092894e-01,8.157126934172569399e-01,1.604934562509845175e-01,7.559329518157411609e-01
7.819195971820281921e-01,4.090243059098278566e-01,3.389974829786002730e-01,1.520464322377747812e-01,4.131261480853469226e-01
3.273151802157326928e-01,2.538771553923069302e-01,2.012797555185439347e-01,1.351523842113553642e-01,-8.789918044369083860e-01
1.636575901078663464e-01,3.808157330884604508e-01,4.343405250663315842e-01,1.098113121717262386e-01,1.933781969761198538e-01
2.363942968224736485e-01,3.243985874457255836e-01,3.813721683509253002e-01,1.267053601981456556e-01,-8.789918044369083860e-01
1.636575901078663464e-01,1.974600097495720907e-01,2.648417835770314754e-01,1.182583361849359610e-01,5.361850007065140922e-01
9.092088339325909985e-02,2.256685825709395243e-01,1.800924128323814211e-01,1.013642881585165301e-01,1.757983608873816828e-01
9.092088339325909985e-02,2.115642961602557937e-01,1.694987414893001365e-01,1.182583361849359610e-01,-8.789918044369083860e-01
1.091050600719108976e-01,2.397728689816232550e-01,1.589050701462188797e-01,1.267053601981456556e-01,1.933781969761198538e-01
1.000129717325849987e-01,2.256685825709395243e-01,2.012797555185439347e-01,1.604934562509845175e-01,6.944035255051576039e-01
1.363813250898886220e-01,3.526071602670929894e-01,5.720582525263879781e-01,8.784904973738099088e-01,1.617344920163911404e+00
1.181971484112368243e-01,4.090243059098278566e-01,1.207678533111263386e+00,1.207924433888988514e+00,-8.789918044369083860e-01
1.909338551258440708e-01,4.090243059098278566e-01,1.091148148337369728e+00,6.335268009907283338e-01,1.511865903631482322e+00
2.363942968224736485e-01,2.256685825709395243e-01,4.555278677524941533e-01,2.703047684227107283e-01,1.019630493146813643e+00
1.727496784471922731e-01,3.102943010350418529e-01,4.555278677524941533e-01,3.716690565812272862e-01,1.002050657058075389e+00
1.363813250898886220e-01,5.359628836059813217e-01,8.474937074465007658e-01,1.055878001651213927e+00,1.863462625406245854e+00
2.363942968224736485e-01,8.321528982303394439e-01,1.790330456980732787e+00,1.604934562509845009e+00,2.469966970467712741e+00
1.391089515916864139e+00,2.736231563672641531e+00,2.436544408908689174e+00,1.756980994747619818e+00,2.672135085488201334e+00
1.091050600719108976e+00,3.215777301635887930e+00,2.425950737565608417e+00,1.756980994747619818e+00,2.601815741133248761e+00
1.381997427577538184e+00,3.088838723939734354e+00,2.224670982047064705e+00,1.740086946721200567e+00,2.654555249399463523e+00
1.709312607793270766e+00,3.159360155993153452e+00,2.203483639360901858e+00,1.833004210866507222e+00,2.900672954641797308e+00
1.509286664328100880e+00,3.356820165742725237e+00,2.203483639360901858e+00,1.942815523038233350e+00,2.742454429843154351e+00
1.291076544184279085e+00,3.032421578296999432e+00,2.267045667419389510e+00,1.959709571064652822e+00,-8.789918044369083860e-01
1.891154374579789188e+00,3.695323039599134773e+00,2.680198849799558136e+00,2.103308979289218339e+00,2.962202380952381198e+00
2.200285378116869861e+00,3.737635898831185521e+00,2.616636821741071373e+00,2.018838739157120976e+00,2.716084675710046969e+00
1.482010399310123017e+00,3.215777301635887930e+00,2.362388709507120765e+00,1.993497667117491545e+00,-8.789918044369083860e-01
1.200155660791019985e+00,2.552875840333753477e+00,1.800924128323813989e+00,1.368417890139973281e+00,1.898622297583722141e+00
1.327444897541582680e+00,2.849065854958111377e+00,2.002203883842357701e+00,1.571146466457006285e+00,-8.789918044369083860e-01
1.682036342775293125e+00,2.496458694691018554e+00,1.747955771608407538e+00,1.435994082245650727e+00,1.793143281051293059e+00
1.427457869274167734e+00,2.566980126744437207e+00,1.483113988031376174e+00,1.309288722047505127e+00,1.547025575808958830e+00
1.518378752667426612e+00,2.566980126744437207e+00,1.652612729520676504e+00,1.207924433888988514e+00,1.687664264518863977e+00
1.518378752667426612e+00,2.468250121869651093e+00,1.461926645345213549e+00,1.131901217770101331e+00,1.520655821675851449e+00
1.418365780934841780e+00,2.256685825709395132e+00,1.578457030119107651e+00,1.131901217770101331e+00,1.608555002119542499e+00
1.263800279166301221e+00,2.143851534423925287e+00,1.578457030119107651e+00,1.081219073690842913e+00,1.344857460788469794e+00
1.281984455844953130e+00,2.101538675191874095e+00,1.207678533111263386e+00,8.531494253341808109e-01,1.195428854034195520e+00
1.063774335701131335e+00,1.650201510049995157e+00,9.640240922203946461e-01,7.940202572417127680e-01,1.204218772078564648e+00
6.909987137887690922e-01,1.396324354657688227e+00,7.945253507310944263e-01,7.771262092152934065e-01,1.037210329235551898e+00
7.546433321640504399e-01,1.339907209014953304e+00,9.110557355049883066e-01,7.348910891492448361e-01,5.273950826621449650e-01
7.455512438247244855e-01,1.311698636193586065e+00,8.580873787895820781e-01,6.166327529643088612e-01,5.273950826621449650e-01
7.546433321640504399e-01,1.410428641068371958e+00,1.038179791621963277e+00,7.264440651360350998e-01,7.031934435495267310e-01
8.091958622000059442e-01,1.410428641068371958e+00,1.027586120278882076e+00,8.531494253341808109e-01,1.054790165324289930e+00
9.910376289865241439e-01,1.593784364407260234e+00,1.048773462965044700e+00,8.531494253341808109e-01,1.072370001413028184e+00
1.054682247361805381e+00,1.720722942103413811e+00,1.175897519082019782e+00,8.869375213870196450e-01,1.195428854034195520e+00
1.009221805665176053e+00,1.593784364407260234e+00,1.122929162366613554e+00,8.193613292813418658e-01,1.054790165324289930e+00
1.072866424040457289e+00,1.650201510049995157e+00,1.069960805651207103e+00,8.447024013209710747e-01,1.213008690122933553e+00
1.218339837469671894e+00,1.932287238263669771e+00,1.165303847738938581e+00,9.207256174398585902e-01,1.151479263812350107e+00
1.181971484112368298e+00,1.932287238263669771e+00,1.228865875797426011e+00,9.545137134926972022e-01,-8.789918044369083860e-01
1.181971484112368298e+00,1.875870092620934848e+00,1.239459547140507212e+00,9.798547855323264111e-01,1.248168362300409839e+00
1.109234777397760885e+00,1.720722942103413811e+00,1.122929162366613554e+00,9.122785934266488539e-01,1.283328034477886126e+00
1.081958512379783022e+00,1.734827228514097541e+00,1.377177274600563717e+00,9.967488335587457726e-01,1.292117952522255253e+00
1.081958512379783022e+00,1.819452946978199925e+00,1.250053218483588413e+00,8.869375213870196450e-01,1.292117952522255253e+00
1.072866424040457289e+00,1.777140087746148733e+00,1.069960805651207103e+00,8.362553773077613384e-01,1.195428854034195520e+00
1.018313894004501785e+00,1.621992937228627696e+00,1.059367134308125902e+00,8.615964493473905472e-01,1.151479263812350107e+00
8.637483922359613375e-01,1.368115781836320766e+00,9.428367495342320215e-01,8.109143052681322406e-01,1.081159919457397312e+00
9.273930106112426852e-01,1.579680077996576726e+00,1.048773462965044700e+00,8.869375213870196450e-01,1.336067542744100667e+00
1.009221805665176053e+00,2.256685825709395132e+00,1.345396260571319891e+00,1.258606577968246931e+00,-8.789918044369083860e-01
6.000778303955099924e-01,1.438637213889739419e+00,1.292427903855913662e+00,1.343076818100344072e+00,1.863462625406245854e+00
4.727885936449472970e-01,1.086030053622646374e+00,1.610238044148351477e+00,1.520464322377747868e+00,2.048050904337996414e+00
6.273540954134876335e-01,1.706618655692730080e+00,1.599644372805270054e+00,1.385311938166392531e+00,1.960151723894305587e+00
9.637613639685463918e-01,1.227072917729483681e+00,1.366583603257482515e+00,1.233265505928617722e+00,1.819513035184400218e+00
1.263800279166301221e+00,1.382220068247004496e+00,1.239459547140507212e+00,1.047430977638004190e+00,1.617344920163911404e+00
1.127418954076412794e+00,8.180486118196557133e-01,9.110557355049883066e-01,1.115007169743681859e+00,1.520655821675851449e+00
6.546303604314653857e-01,1.325802922604269574e+00,1.472520316688294972e+00,1.216371457902198250e+00,-8.789918044369083860e-01
8.001037738606799898e-01,1.086030053622646374e+00,1.080554476994288526e+00,4.139041766472758010e-01,3.428068037303942939e-01
1.818417667865181997e-01,2.256685825709395243e-01,2.542481122339502186e-01,1.689404802641942260e-01,-8.789918044369083860e-01
2.091180318044959241e-01,1.974600097495720907e-01,4.237468537232503829e-01,6.081857289510991249e-01,1.344857460788469794e+00
1.363813250898886220e-01,5.077543107846138604e-01,1.016992448935800875e+00,1.148795265796520804e+00,1.599765084075173371e+00
3.727756219123622428e-01,7.898400389982883629e-01,1.589050701462188853e+00,1.140348241783311067e+00,1.450336477320898654e+00
9.728534523078723462e-01,1.593784364407260234e+00,1.620831715491432679e+00,1.022089905598374981e+00,1.503075985587113417e+00
1.163787307433716389e+00,2.016912956727771711e+00,1.589050701462188853e+00,1.207924433888988514e+00,1.881042461494984108e+00
8.546563038966353831e-01,1.678410082871362619e+00,1.811517799666895190e+00,1.495123250338118881e+00,1.942571887805567554e+00
9.364850989505686396e-01,2.016912956727771711e+00,1.769143114294570163e+00,1.402205986192812004e+00,-8.789918044369083860e-01
1.091050600719108976e+00,2.031017243138455441e+00,1.610238044148351477e+00,1.055878001651213927e+00,1.652504592341387690e+00
1.372905339238212230e+00,2.242581539298711402e+00,1.546676016089863825e+00,8.278083532945516021e-01,-8.789918044369083860e-01
1.218339837469671894e+00,1.875870092620934848e+00,1.186491190425101205e+00,8.109143052681322406e-01,1.283328034477886126e+00
1.245616102487649535e+00,1.509158645943158072e+00,1.101741819680450929e+00,8.362553773077613384e-01,1.054790165324289930e+00
1.209247749130345939e+00,1.791244374156832464e+00,1.175897519082019782e+00,9.629607375059069385e-01,-8.789918044369083860e-01
1.091050600719108976e+00,1.904078665442302309e+00,1.366583603257482515e+00,1.165689313822940054e+00,1.529445739720220576e+00
1.054682247361805381e+00,1.748931514924781272e+00,1.430145631315970167e+00,8.615964493473905472e-01,1.274538116433517221e+00
7.910116855213540354e-01,1.621992937228627696e+00,1.228865875797426011e+00,1.030536929611584718e+00,1.292117952522255253e+00
6.546303604314653857e-01,1.311698636193586065e+00,1.355989931914401092e+00,9.376196654662779517e-01,1.494286067542744290e+00
8.637483922359613375e-01,1.551471505175209264e+00,1.048773462965044700e+00,7.179970411228253635e-01,1.195428854034195520e+00
1.091050600719108976e+00,1.777140087746148733e+00,1.355989931914401092e+00,8.193613292813418658e-01,-8.789918044369083860e-01
1.245616102487649535e+00,1.889974379031618579e+00,1.430145631315970167e+00,1.030536929611584718e+00,1.098739755546135566e+00
