3.340168856860251667e-01,4.818806819842731959e-01,4.555278677524941533e-01,8.039443254089719826e-01,3.547750085548078136e-01,-1.080307214059949450e+00
3.340168856860251667e-01,5.546173886988804425e-01,5.084962244679004373e-01,7.334228933555534402e-01,3.378809605283884521e-01,0.000000000000000000e+00
4.658656563515614635e-01,5.273411236809026903e-01,5.720582525263879781e-01,6.770057477128185175e-01,3.125398884887592987e-01,3.240921642179848267e-02
4.394959022184541930e-01,4.909727703235990948e-01,5.720582525263879781e-01,8.039443254089719826e-01,-8.447024013209710747e-01,0.000000000000000000e+00
4.834454924402996623e-01,4.636965053056213426e-01,5.614645811833067768e-01,8.744657574623906360e-01,3.801160805944369669e-01,0.000000000000000000e+00
4.394959022184541930e-01,4.727885936449472970e-01,5.826519238694692904e-01,8.603614710517069053e-01,3.209869125019690350e-01,0.000000000000000000e+00
5.186051646177759489e-01,4.727885936449472970e-01,5.402772384971442632e-01,8.180486118196557133e-01,3.040928644755495625e-01,0.000000000000000000e+00
4.834454924402996623e-01,4.546044169662954437e-01,4.767152104386566669e-01,7.757357525876046322e-01,2.449636963830816028e-01,0.000000000000000000e+00
4.658656563515614635e-01,4.455123286269695448e-01,5.190898958109816386e-01,7.334228933555534402e-01,-8.447024013209710747e-01,0.000000000000000000e+00
4.394959022184541930e-01,4.546044169662954437e-01,5.932455952125506027e-01,8.180486118196557133e-01,3.125398884887592987e-01,0.000000000000000000e+00
4.834454924402996623e-01,4.909727703235990948e-01,6.356202805848755188e-01,6.346928884807674365e-01,-8.447024013209710747e-01,0.000000000000000000e+00
5.361850007065140922e-01,5.637094770382063968e-01,5.508709098402254645e-01,7.334228933555534402e-01,2.956458404623398817e-01,0.000000000000000000e+00
5.361850007065140922e-01,5.182490353415767359e-01,5.508709098402254645e-01,7.757357525876046322e-01,-8.447024013209710747e-01,0.000000000000000000e+00
4.394959022184541930e-01,5.364332120202286447e-01,4.873088817817379237e-01,7.757357525876046322e-01,2.703047684227107283e-01,0.000000000000000000e+00
4.482858202628232647e-01,4.000518869303399949e-01,4.555278677524941533e-01,7.475271797662371709e-01,3.040928644755495625e-01,0.000000000000000000e+00
4.307059841740851214e-01,2.818547385191031984e-01,4.237468537232503829e-01,7.757357525876046322e-01,3.547750085548078136e-01,1.080307214059949422e-02
4.482858202628232647e-01,4.000518869303399949e-01,4.555278677524941533e-01,6.770057477128185175e-01,3.040928644755495625e-01,0.000000000000000000e+00
5.098152465734068217e-01,4.000518869303399949e-01,5.296835671540629509e-01,5.782757428380325138e-01,3.463279845415981328e-01,0.000000000000000000e+00
5.625547548396213626e-01,5.637094770382063968e-01,6.144329378987130053e-01,6.487971748914511672e-01,3.801160805944369669e-01,1.080307214059949422e-02
6.240841811502049197e-01,6.000778303955099924e-01,6.885886373002818583e-01,9.590914759264930201e-01,-8.447024013209710747e-01,0.000000000000000000e+00
6.768236894164194606e-01,5.455253003595544881e-01,6.356202805848755188e-01,9.731957623371765287e-01,4.899273927661632055e-01,0.000000000000000000e+00
6.152942631058357925e-01,4.636965053056213426e-01,5.614645811833067768e-01,8.321528982303394439e-01,3.547750085548078136e-01,0.000000000000000000e+00
5.449749187508832193e-01,4.364202402876435904e-01,5.190898958109816386e-01,7.616314661769209016e-01,-8.447024013209710747e-01,1.080307214059949422e-02
4.922354104846687339e-01,3.818677102516881416e-01,5.084962244679004373e-01,8.603614710517069053e-01,4.139041766472758010e-01,0.000000000000000000e+00
4.658656563515614635e-01,4.091439752696658938e-01,4.767152104386566669e-01,7.898400389982883629e-01,3.970101286208563840e-01,1.080307214059949422e-02
4.043362300409778509e-01,4.273281519483176916e-01,5.190898958109816386e-01,8.039443254089719826e-01,3.125398884887592987e-01,2.160614428119898844e-02
4.394959022184541930e-01,4.000518869303399949e-01,5.296835671540629509e-01,6.770057477128185175e-01,-8.447024013209710747e-01,3.240921642179848267e-02
4.219160661297159942e-01,4.182360636089918482e-01,5.932455952125506027e-01,8.180486118196557133e-01,3.801160805944369669e-01,2.160614428119898844e-02
4.131261480853469226e-01,4.636965053056213426e-01,6.038392665556316929e-01,9.308829031051255587e-01,4.223512006604855373e-01,2.160614428119898844e-02
4.307059841740851214e-01,4.818806819842731959e-01,6.144329378987130053e-01,9.731957623371765287e-01,-8.447024013209710747e-01,0.000000000000000000e+00
4.658656563515614635e-01,5.364332120202286447e-01,6.356202805848755188e-01,1.001404335158543990e+00,4.814803687529534693e-01,0.000000000000000000e+00
5.361850007065140922e-01,4.818806819842731959e-01,6.674012946141193448e-01,9.873000487478602594e-01,4.645863207265341077e-01,0.000000000000000000e+00
4.922354104846687339e-01,5.546173886988804425e-01,6.674012946141193448e-01,8.744657574623906360e-01,5.237154888190020952e-01,0.000000000000000000e+00
4.834454924402996623e-01,5.455253003595544881e-01,6.356202805848755188e-01,9.308829031051255587e-01,4.814803687529534693e-01,0.000000000000000000e+00
4.658656563515614635e-01,5.273411236809026903e-01,7.521506653587693991e-01,9.308829031051255587e-01,-8.447024013209710747e-01,0.000000000000000000e+00
3.955463119966087793e-01,7.182749788067468444e-01,8.369000361034194535e-01,1.156551485676065028e+00,5.152684648057923589e-01,0.000000000000000000e+00
6.768236894164194606e-01,7.000908021280950466e-01,7.945253507310944263e-01,1.100134340033330105e+00,5.152684648057923589e-01,1.080307214059949422e-02
6.504539352833121901e-01,7.091828904674208900e-01,8.157126934172569399e-01,1.410428641068371958e+00,5.321625128322118314e-01,1.080307214059949422e-02
5.977144270170977602e-01,4.273281519483176916e-01,6.568076232710380324e-01,1.579680077996576726e+00,5.743976328982604018e-01,0.000000000000000000e+00
4.922354104846687339e-01,3.909597985910140960e-01,6.356202805848755188e-01,1.184760058497432489e+00,-8.447024013209710747e-01,0.000000000000000000e+00
4.307059841740851214e-01,5.000648586629250492e-01,8.580873787895820781e-01,1.297594349782902334e+00,4.476922727001146907e-01,4.321228856239797689e-02
3.164370495972870234e-01,3.273151802157326928e-01,8.369000361034194535e-01,1.452741500300423150e+00,5.068214407925826226e-01,3.240921642179848267e-02
3.340168856860251667e-01,4.364202402876435904e-01,9.004620641619069943e-01,1.509158645943158072e+00,8.700434733606002835e-01,3.240921642179848267e-02
3.779664759078705805e-01,3.454993568943845461e-01,5.614645811833067768e-01,1.565575791585892995e+00,-8.447024013209710747e-01,2.160614428119898844e-02
2.636975413310724825e-01,1.909338551258440708e-01,5.084962244679004373e-01,1.001404335158543990e+00,8.193613292813418658e-01,2.160614428119898844e-02
1.494286067542744401e-01,1.818417667865181997e-01,5.296835671540629509e-01,8.885700438730743667e-01,4.561392967133244269e-01,3.240921642179848267e-02
2.197479511092270965e-01,2.363942968224736485e-01,3.919658396940065570e-01,6.064843156593999751e-01,2.703047684227107283e-01,1.080307214059949422e-02
2.988572135085488801e-01,3.182230918764067940e-01,5.190898958109816386e-01,7.757357525876046322e-01,2.956458404623398817e-01,0.000000000000000000e+00
2.900672954641798085e-01,3.273151802157326928e-01,2.860291262631939890e-01,6.064843156593999751e-01,2.871988164491302009e-01,2.160614428119898844e-02
1.933781969761198538e-01,2.727626501797772440e-01,5.932455952125506027e-01,1.128342912854697566e+00,-8.447024013209710747e-01,2.160614428119898844e-02
2.900672954641798085e-01,3.909597985910140960e-01,7.945253507310944263e-01,1.029612907979911451e+00,7.855732332285031427e-01,4.321228856239797689e-02
5.625547548396213626e-01,8.637483922359613375e-01,1.122929162366613554e+00,1.777140087746148733e+00,8.278083532945516021e-01,4.321228856239797689e-02
7.559329518157411609e-01,8.728404805752871809e-01,1.207678533111263386e+00,1.636097223639311427e+00,7.095500171096156272e-01,4.321228856239797689e-02
7.119833615938958582e-01,5.909857420561841490e-01,1.080554476994288526e+00,1.593784364407260234e+00,7.686791852020836702e-01,2.160614428119898844e-02
5.713446728839904898e-01,5.909857420561841490e-01,9.428367495342320215e-01,1.777140087746148733e+00,8.109143052681322406e-01,4.321228856239797689e-02
5.449749187508832193e-01,4.727885936449472970e-01,1.006398777592719451e+00,2.059225815959822903e+00,9.122785934266488539e-01,4.321228856239797689e-02
5.889245089727286331e-01,1.100142689058434931e+00,1.112335491023532352e+00,1.946391524674353057e+00,1.013642881585165245e+00,6.481843284359696533e-02
