Data Ora;154 [°C];154 [m/s];590 [°C];590 [m/s];150 [°C];150 [m/s];789 [°C];789 [m/s];261 [°C];261 [m/s];348 [°C];348 [m/s];
12.12.2022 11:55:47;0,7;1,24;0,6;---;0,8;0,10;0,7;1,16;0,7;0,91;0,7;1,41;
12.12.2022 11:55:48;0,7;1,37;0,6;1,08;0,8;0,06;0,6;1,30;0,7;1,35;0,7;1,64;
12.12.2022 11:55:49;0,7;1,28;0,6;1,12;0,8;0,04;0,7;---;0,7;1,36;0,7;1,52;
12.12.2022 11:55:50;0,7;1,42;0,6;---;0,8;0,04;0,6;1,11;0,7;1,26;0,7;1,52;
12.12.2022 11:55:51;0,7;1,55;0,6;1,20;0,8;0,05;0,6;1,12;0,7;1,09;0,7;1,65;
12.12.2022 11:55:52;0,7;1,53;0,6;1,15;0,8;0,05;0,6;1,21;0,7;1,33;0,7;1,70;
12.12.2022 11:55:53;0,7;1,56;0,6;1,40;0,8;0,07;0,6;1,48;0,7;1,44;0,7;1,74;
12.12.2022 11:55:54;0,7;1,92;0,6;1,47;0,8;0,13;0,6;1,39;0,7;1,54;0,7;1,65;
12.12.2022 11:55:55;0,7;1,72;---;---;0,8;0,16;0,6;1,55;0,7;1,47;0,7;1,80;
12.12.2022 11:55:56;0,7;1,79;0,6;1,35;0,8;0,19;0,6;1,71;0,7;1,48;0,7;2,09;
12.12.2022 11:55:57;0,7;1,89;0,6;---;0,8;0,19;0,6;---;0,6;1,99;0,7;1,97;
12.12.2022 11:55:58;0,7;1,74;0,6;1,41;0,8;0,21;0,6;1,69;0,6;1,57;0,7;1,91;
12.12.2022 11:55:59;0,7;1,62;0,6;1,71;0,8;0,17;0,6;1,65;0,6;1,85;0,7;1,80;
12.12.2022 11:56:00;0,7;1,53;0,6;---;0,8;0,13;0,6;1,63;0,6;1,87;0,7;1,68;
12.12.2022 11:56:01;0,7;1,64;0,6;1,81;0,8;0,14;0,6;1,85;0,6;1,82;0,7;1,95;
12.12.2022 11:56:02;0,7;1,76;0,6;1,48;0,8;0,13;0,6;1,87;0,6;2,06;0,7;2,03;
12.12.2022 11:56:03;0,7;1,84;0,6;1,41;0,8;0,12;0,6;---;0,6;1,98;0,7;2,19;
12.12.2022 11:56:04;0,7;1,81;0,6;1,70;0,8;0,14;0,6;1,93;0,6;2,09;0,7;2,14;
12.12.2022 11:56:05;0,7;1,96;0,6;1,96;0,8;0,16;0,6;1,99;0,6;2,50;0,7;2,20;
12.12.2022 11:56:06;0,7;1,91;0,6;1,80;0,8;0,16;0,6;1,98;0,6;2,50;0,7;2,33;
12.12.2022 11:56:07;0,7;1,82;0,6;2,21;0,8;0,17;0,6;---;0,6;2,40;0,7;2,32;
12.12.2022 11:56:08;0,7;1,95;0,6;2,32;0,8;0,17;0,6;2,34;0,6;2,54;0,7;2,31;
12.12.2022 11:56:09;0,7;1,67;0,6;2,30;0,8;0,13;0,6;---;0,6;2,74;0,7;2,20;
12.12.2022 11:56:10;0,7;1,81;0,5;2,40;0,8;0,11;0,6;2,00;0,6;2,53;0,7;2,41;
12.12.2022 11:56:11;0,7;1,92;0,5;2,28;0,8;0,09;0,6;2,07;0,6;2,34;0,7;2,34;
12.12.2022 11:56:12;0,7;1,82;0,5;---;0,8;0,07;0,6;2,06;0,6;2,31;0,7;2,29;
12.12.2022 11:56:13;0,7;1,80;0,5;2,29;0,8;0,13;0,6;1,97;0,6;2,38;0,7;2,26;
12.12.2022 11:56:14;0,7;1,60;0,5;---;0,8;0,11;0,6;---;0,6;2,14;0,7;2,05;
12.12.2022 11:56:15;0,7;1,77;0,5;2,23;0,8;0,12;0,6;1,77;0,6;2,12;0,7;2,08;
12.12.2022 11:56:16;0,7;1,69;0,6;---;0,8;0,11;0,6;---;0,6;2,12;0,7;1,97;
12.12.2022 11:56:17;0,7;1,45;0,6;1,84;0,8;0,08;0,6;1,50;0,6;1,92;0,7;1,75;
12.12.2022 11:56:18;0,7;1,21;0,6;---;0,8;0,09;0,6;1,32;0,6;1,63;0,7;1,54;
12.12.2022 11:56:19;0,7;1,30;0,6;1,75;0,8;0,08;0,6;---;0,6;1,49;0,7;1,47;
12.12.2022 11:56:20;0,7;1,48;0,6;1,50;0,8;0,04;0,6;1,24;0,6;1,44;0,7;1,76;
12.12.2022 11:56:21;0,7;1,58;0,6;1,66;0,8;0,02;0,6;1,36;0,6;1,60;0,7;1,89;
12.12.2022 11:56:22;0,7;1,49;0,6;1,39;0,8;0,01;0,6;1,56;0,6;1,63;0,7;1,84;
12.12.2022 11:56:23;0,7;1,37;0,6;---;0,8;0,02;0,6;1,42;0,6;1,60;0,7;1,70;
12.12.2022 11:56:24;0,7;1,36;0,6;1,59;0,8;0,05;0,6;1,31;0,6;1,73;0,7;1,55;
12.12.2022 11:56:25;0,7;1,27;0,6;---;0,8;0,06;0,6;---;0,6;1,60;0,7;1,49;
12.12.2022 11:56:26;0,7;1,23;---;1,69;0,8;0,03;0,6;1,25;0,6;1,58;0,7;1,50;
12.12.2022 11:56:27;0,7;1,20;0,6;1,57;0,8;0,06;0,6;1,33;0,6;1,54;0,7;1,54;
12.12.2022 11:56:28;0,7;1,07;0,6;1,44;0,8;0,10;0,6;1,33;0,6;1,60;0,7;1,54;
12.12.2022 11:56:29;0,7;1,27;0,6;---;0,8;0,10;---;---;0,6;1,45;0,7;1,54;
12.12.2022 11:56:30;0,7;1,26;0,6;1,23;0,8;0,07;0,6;1,31;0,6;1,29;0,7;1,49;
12.12.2022 11:56:31;0,7;1,18;0,6;1,21;0,8;0,08;0,6;1,03;0,6;1,25;0,7;1,20;
12.12.2022 11:56:32;0,7;1,10;0,6;1,11;0,8;0,07;0,6;---;0,6;1,35;0,7;1,15;
12.12.2022 11:56:33;0,7;1,12;0,6;0,79;0,8;0,05;0,6;0,87;0,6;1,11;0,7;1,13;
12.12.2022 11:56:34;0,7;1,07;0,6;---;0,8;0,01;0,6;---;0,6;0,82;0,7;1,22;
12.12.2022 11:56:35;0,7;1,23;0,6;0,67;0,8;0,00;0,6;1,01;0,6;0,75;0,7;1,36;
12.12.2022 11:56:36;0,7;1,26;0,6;1,05;0,8;0,09;0,6;1,10;0,6;0,66;0,7;1,38;
12.12.2022 11:56:37;0,7;1,27;0,6;1,06;0,8;0,03;0,6;1,15;0,6;1,26;0,7;1,41;
12.12.2022 11:56:38;0,7;1,09;0,6;---;0,8;0,00;0,6;1,00;0,6;1,15;0,7;1,20;
12.12.2022 11:56:39;0,7;0,95;0,6;0,99;0,8;0,01;0,6;---;0,6;1,10;0,7;1,15;
12.12.2022 11:56:40;0,7;1,01;0,6;1,18;0,8;0,00;0,6;0,96;0,6;0,95;0,7;1,19;
12.12.2022 11:56:41;0,7;0,95;0,6;1,03;0,8;0,00;0,6;---;0,7;1,01;0,7;1,21;
12.12.2022 11:56:42;0,7;0,85;0,6;0,97;0,8;0,00;0,6;0,96;0,7;0,97;0,7;1,14;
12.12.2022 11:56:43;0,7;0,92;0,6;0,90;0,8;0,01;0,6;0,93;0,7;1,01;0,7;1,08;
12.12.2022 11:56:44;0,7;0,86;0,6;0,85;0,8;0,03;0,6;0,86;0,7;0,94;0,7;1,00;
12.12.2022 11:56:45;0,7;0,91;0,6;0,83;0,8;0,01;0,6;0,86;0,7;0,93;0,7;1,01;
12.12.2022 11:56:46;0,7;0,89;0,6;0,81;0,8;0,02;0,6;---;0,7;0,83;0,7;1,10;
12.12.2022 11:56:47;0,7;0,91;0,6;---;0,8;0,00;0,6;0,94;0,7;0,72;0,7;1,13;
12.12.2022 11:56:48;0,7;0,89;0,6;0,72;0,8;0,00;0,6;0,92;0,7;0,80;0,7;1,08;
12.12.2022 11:56:49;0,7;0,85;0,6;0,80;0,8;0,00;0,6;---;0,7;0,92;0,7;1,03;
12.12.2022 11:56:50;0,7;0,77;0,7;0,75;0,8;0,00;0,7;0,91;0,7;0,92;0,7;1,02;
12.12.2022 11:56:51;0,7;0,76;0,7;0,62;0,8;0,00;0,7;0,86;0,7;0,82;0,7;1,03;
12.12.2022 11:56:52;0,7;0,81;0,7;0,62;0,8;0,00;0,7;0,79;0,7;0,75;0,7;1,11;
12.12.2022 11:56:53;0,7;0,84;0,7;0,55;0,8;0,00;0,7;0,74;0,7;0,69;0,7;1,00;
12.12.2022 11:56:54;0,7;0,87;0,7;---;0,8;0,00;---;0,82;0,7;0,66;0,7;1,06;
12.12.2022 11:56:55;0,7;0,88;0,7;0,78;0,8;0,00;0,7;0,85;0,7;0,78;0,7;1,05;
12.12.2022 11:56:56;0,7;0,88;0,7;0,86;0,8;0,00;0,7;0,87;0,7;0,88;0,7;1,12;
12.12.2022 11:56:57;0,7;0,86;0,6;0,99;0,8;0,00;0,7;0,92;0,7;0,97;0,7;1,16;
12.12.2022 11:56:58;0,7;0,87;0,6;0,92;0,8;0,00;0,7;---;0,7;0,88;0,7;1,12;
12.12.2022 11:56:59;0,7;0,91;0,6;---;0,8;0,00;0,7;0,94;0,7;0,93;0,7;1,13;
12.12.2022 11:57:00;0,7;0,81;0,6;0,85;0,8;0,00;0,7;---;0,7;0,91;0,7;1,08;
12.12.2022 11:57:01;0,7;0,88;0,6;0,91;0,8;0,00;0,7;0,87;0,7;0,84;0,7;1,09;
12.12.2022 11:57:02;0,7;0,96;0,6;0,90;0,8;0,00;0,7;---;0,7;0,84;0,7;1,12;
12.12.2022 11:57:03;0,7;1,12;0,6;0,97;0,8;0,00;0,7;0,95;0,7;0,90;0,7;1,29;
12.12.2022 11:57:04;0,7;1,12;0,6;1,02;0,8;0,00;0,7;---;0,7;0,98;0,7;1,40;
12.12.2022 11:57:05;0,7;1,21;0,6;1,03;0,8;0,00;0,7;1,16;0,7;0,96;0,7;1,39;
12.12.2022 11:57:06;0,7;1,20;0,6;---;0,8;0,00;0,7;1,13;0,7;0,99;0,7;1,45;
12.12.2022 11:57:07;0,7;1,13;0,6;1,30;0,8;0,00;---;1,03;0,7;1,20;0,7;1,46;
12.12.2022 11:57:08;0,7;1,26;0,6;1,41;0,8;0,00;0,6;1,24;0,7;1,29;0,7;1,50;
12.12.2022 11:57:09;0,7;1,28;0,6;1,32;0,8;0,02;0,6;1,15;0,7;1,26;0,7;1,51;
12.12.2022 11:57:10;0,7;1,14;0,6;1,15;0,8;0,06;0,6;1,12;0,7;1,31;0,7;1,43;
12.12.2022 11:57:11;0,7;1,07;0,6;0,95;0,8;0,06;0,6;---;0,7;1,28;0,7;1,34;
12.12.2022 11:57:12;0,7;0,99;0,6;---;0,8;0,11;0,6;1,01;0,7;1,12;0,7;1,12;
12.12.2022 11:57:13;0,7;0,86;0,6;0,59;0,8;0,08;0,6;0,89;0,7;0,93;0,7;0,99;
12.12.2022 11:57:14;0,7;0,94;0,6;0,63;0,8;0,08;0,6;0,59;0,7;0,83;0,7;0,73;
12.12.2022 11:57:15;0,7;0,80;0,6;0,56;0,8;0,10;0,6;---;0,7;0,70;0,7;0,76;
12.12.2022 11:57:16;0,7;0,64;0,6;0,72;0,8;0,27;0,6;0,92;0,7;0,78;0,7;0,70;
12.12.2022 11:57:17;0,7;0,91;0,6;1,15;0,8;0,18;0,6;---;0,7;1,18;0,7;1,16;
12.12.2022 11:57:18;0,7;1,29;0,6;0,72;0,8;0,15;---;1,24;0,6;1,61;0,7;1,39;
12.12.2022 11:57:19;0,7;1,22;0,6;0,93;0,8;0,16;0,6;1,30;0,6;1,55;0,7;1,38;
12.12.2022 11:57:20;0,7;1,30;0,6;1,64;0,8;0,15;0,6;1,52;0,6;1,82;0,7;1,52;
12.12.2022 11:57:21;0,7;1,33;0,6;1,72;0,8;0,11;0,6;1,58;0,6;1,82;0,7;1,72;
12.12.2022 11:57:22;0,7;1,58;0,6;1,64;0,8;0,10;0,6;1,56;0,6;1,70;0,7;1,87;
12.12.2022 11:57:23;0,7;1,83;0,6;1,89;0,8;0,09;0,6;1,88;0,6;1,96;0,7;1,99;
12.12.2022 11:57:24;0,7;1,92;0,6;1,61;0,8;0,14;0,6;---;0,6;2,24;0,7;1,98;
12.12.2022 11:57:25;0,7;1,97;0,6;1,57;0,8;0,11;0,6;1,68;0,6;1,82;0,7;2,14;
12.12.2022 11:57:26;0,7;1,92;0,6;1,70;0,8;0,11;---;1,75;0,6;1,73;0,7;2,15;
12.12.2022 11:57:27;0,7;1,86;0,6;1,52;0,8;0,07;0,6;1,82;0,6;1,80;0,7;2,20;
12.12.2022 11:57:28;0,7;1,79;0,6;1,28;0,8;0,08;0,6;1,68;0,6;1,92;0,7;1,98;
12.12.2022 11:57:29;0,7;2,00;0,6;1,22;0,8;0,09;0,6;1,43;0,6;1,42;0,7;2,36;
12.12.2022 11:57:30;0,7;1,81;0,6;1,84;0,8;0,09;0,6;---;0,6;1,78;0,7;2,02;
12.12.2022 11:57:31;0,7;1,81;0,6;2,01;0,8;0,03;0,6;1,70;0,6;2,14;0,7;2,38;
12.12.2022 11:57:32;0,7;1,67;0,6;---;0,8;0,03;0,6;1,82;0,6;1,93;0,7;2,05;
12.12.2022 11:57:33;0,7;1,56;0,6;2,07;0,8;0,06;---;1,77;0,6;2,10;0,7;2,02;
12.12.2022 11:57:34;0,7;1,60;0,6;2,45;0,8;0,06;0,6;1,93;0,6;2,27;0,7;2,03;
12.12.2022 11:57:35;0,7;1,51;0,6;1,96;0,8;0,08;0,6;1,89;0,6;2,11;0,7;1,93;
12.12.2022 11:57:36;0,7;1,39;0,6;1,43;0,8;0,03;0,6;---;0,6;1,96;0,7;2,10;
12.12.2022 11:57:37;0,7;1,38;0,6;1,16;0,8;0,05;0,6;1,77;0,6;1,69;0,7;1,61;
12.12.2022 11:57:38;0,7;1,51;0,6;1,05;0,8;0,03;0,6;1,26;0,6;1,20;0,7;1,75;
12.12.2022 11:57:39;0,7;1,09;0,6;---;0,7;0,03;0,6;0,95;0,7;1,03;0,7;1,15;
12.12.2022 11:57:40;0,7;0,86;0,6;0,46;0,7;0,02;0,6;1,04;0,7;0,97;0,7;1,14;
12.12.2022 11:57:41;0,7;0,82;0,7;0,50;0,7;0,05;0,6;0,73;0,7;0,51;0,7;0,82;
12.12.2022 11:57:42;0,7;0,98;0,7;0,81;0,7;0,14;0,6;0,87;0,7;0,82;0,7;1,00;
12.12.2022 11:57:43;0,7;1,02;0,6;0,91;0,7;0,08;0,6;---;0,7;0,94;0,7;1,11;
12.12.2022 11:57:44;0,7;1,23;0,6;0,91;0,7;0,07;0,6;1,07;0,7;1,31;0,7;1,48;
12.12.2022 11:57:45;0,7;1,34;0,6;1,31;0,7;0,01;0,6;1,29;0,6;1,39;0,7;1,57;
12.12.2022 11:57:46;0,7;1,22;0,6;1,45;0,7;0,02;0,6;1,39;0,6;1,46;0,7;1,42;
12.12.2022 11:57:47;0,7;1,30;0,6;1,21;0,7;0,00;0,6;1,35;0,6;1,46;0,7;1,54;
12.12.2022 11:57:48;0,7;1,36;0,6;1,04;0,7;0,02;0,6;1,43;0,6;1,48;0,7;1,64;
12.12.2022 11:57:49;0,7;1,19;0,6;1,22;0,7;0,01;0,6;1,41;0,6;1,43;0,7;1,45;
12.12.2022 11:57:50;0,7;1,11;0,6;1,16;0,7;0,06;0,6;1,17;0,6;1,38;0,7;1,34;
12.12.2022 11:57:51;0,7;1,05;0,6;1,18;0,7;0,12;0,6;1,19;0,6;1,21;0,7;1,20;
12.12.2022 11:57:52;0,7;0,90;0,6;1,05;0,7;0,05;0,6;0,98;0,6;1,19;0,7;1,22;
12.12.2022 11:57:53;0,7;0,97;0,6;---;0,7;0,04;0,6;0,97;0,6;1,08;0,7;1,29;
12.12.2022 11:57:54;0,7;0,97;0,6;0,92;0,7;0,09;0,6;1,07;0,6;1,31;0,7;1,18;
12.12.2022 11:57:55;0,7;0,90;0,6;0,96;0,8;0,11;0,6;---;0,6;1,36;0,7;1,19;
12.12.2022 11:57:56;0,7;0,99;0,6;0,99;0,8;0,06;0,6;1,24;0,6;1,48;0,7;1,27;
12.12.2022 11:57:57;0,7;1,11;0,6;1,12;0,8;0,03;0,6;1,14;0,6;1,23;0,7;1,28;
12.12.2022 11:57:58;0,7;1,23;0,6;1,08;0,8;0,01;0,6;1,12;0,6;1,06;0,7;1,38;
12.12.2022 11:57:59;0,7;1,12;0,6;1,03;0,8;0,03;---;---;0,6;1,07;0,7;1,33;
12.12.2022 11:58:00;0,7;1,28;0,6;1,10;0,8;0,02;0,6;0,91;0,6;1,08;0,7;1,46;
12.12.2022 11:58:01;0,7;1,53;0,6;1,04;0,7;0,02;0,6;1,13;0,6;0,97;0,7;1,54;
12.12.2022 11:58:02;0,7;1,41;0,6;0,93;0,7;0,03;0,6;1,06;0,6;1,03;0,7;1,39;
12.12.2022 11:58:03;0,7;1,57;0,6;1,02;0,7;0,05;0,6;---;0,6;1,08;0,7;1,47;
12.12.2022 11:58:04;0,7;1,51;0,6;1,03;0,7;0,05;0,6;1,18;0,6;1,32;0,7;1,65;
12.12.2022 11:58:05;0,7;1,64;0,6;1,29;0,8;0,13;0,6;1,39;0,6;1,48;0,7;1,85;
12.12.2022 11:58:06;0,7;1,87;0,6;1,17;0,8;0,12;0,6;1,63;0,6;1,46;0,7;2,18;
12.12.2022 11:58:07;0,7;1,69;0,6;1,42;0,8;0,13;0,6;1,78;0,6;1,73;0,7;2,05;
12.12.2022 11:58:08;0,7;1,62;0,6;1,53;0,8;0,15;0,6;1,75;0,6;1,60;0,7;1,95;
12.12.2022 11:58:09;0,7;1,47;0,6;1,54;0,8;0,15;0,6;1,68;0,6;1,76;0,7;1,76;
12.12.2022 11:58:10;0,7;1,43;0,6;1,68;0,8;0,14;0,6;1,55;0,6;1,71;0,7;1,66;
12.12.2022 11:58:11;0,7;1,52;0,6;1,63;0,8;0,15;---;1,41;0,6;1,67;0,7;1,73;
12.12.2022 11:58:12;0,7;1,57;0,6;1,39;0,8;0,14;0,6;1,35;0,6;1,55;0,7;1,79;
12.12.2022 11:58:13;0,7;1,49;0,6;1,44;0,8;0,11;0,6;1,34;0,6;1,36;0,7;1,70;
12.12.2022 11:58:14;0,7;1,44;0,6;1,23;0,8;0,13;0,6;1,44;0,6;1,45;0,7;1,52;
12.12.2022 11:58:15;0,7;1,31;0,6;1,14;0,8;0,14;0,6;---;0,6;1,59;0,7;1,46;
12.12.2022 11:58:16;0,7;1,19;0,6;1,33;0,8;0,15;0,6;1,19;0,6;1,49;0,7;1,25;
12.12.2022 11:58:17;0,7;1,18;0,6;1,48;0,8;0,17;0,6;1,18;0,6;1,60;0,7;1,39;
12.12.2022 11:58:18;0,7;1,24;0,6;1,38;0,8;0,17;0,6;1,37;0,6;1,55;0,7;1,41;
12.12.2022 11:58:19;0,7;1,08;0,6;1,02;0,7;0,18;0,6;1,11;0,6;1,16;0,7;0,98;
12.12.2022 11:58:20;0,7;0,97;0,6;0,66;0,7;0,23;0,6;0,62;0,6;0,85;0,7;0,68;
12.12.2022 11:58:21;0,7;1,04;0,6;0,27;0,7;0,29;0,6;---;0,6;0,38;0,7;0,35;
12.12.2022 11:58:22;0,7;1,02;0,6;0,27;0,7;0,18;0,6;0,39;0,6;0,82;0,7;0,92;
12.12.2022 11:58:23;0,7;1,27;0,6;0,77;0,7;0,18;0,6;0,94;0,6;1,46;0,7;1,47;
12.12.2022 11:58:24;0,7;1,23;0,6;1,35;0,7;0,25;0,6;1,46;0,6;1,74;0,7;1,47;
12.12.2022 11:58:25;0,7;1,20;0,6;1,15;0,7;0,14;0,6;1,46;0,6;1,68;0,7;1,51;
12.12.2022 11:58:26;0,7;1,26;0,6;0,90;0,7;0,13;0,6;1,47;0,6;1,43;0,7;1,59;
12.12.2022 11:58:27;0,7;1,18;0,6;0,96;0,7;0,11;0,6;1,33;0,6;1,10;0,7;1,41;
12.12.2022 11:58:28;0,7;1,40;0,6;1,04;0,7;0,16;0,6;1,18;0,6;1,03;0,7;1,45;
12.12.2022 11:58:29;0,7;1,42;0,6;---;0,7;0,17;0,6;1,19;0,6;1,35;0,7;1,49;
12.12.2022 11:58:30;0,7;1,42;0,6;1,63;0,7;0,11;0,6;1,40;0,6;1,64;0,7;1,58;
12.12.2022 11:58:31;0,7;1,34;0,6;1,57;0,7;0,08;0,6;1,36;0,6;1,63;0,7;1,56;
12.12.2022 11:58:32;0,7;1,16;0,6;1,53;0,7;0,02;0,6;1,36;0,6;1,60;0,7;1,46;
12.12.2022 11:58:33;0,7;1,11;0,6;1,62;0,7;0,04;0,6;---;0,6;1,57;0,7;1,48;
12.12.2022 11:58:34;0,7;1,21;0,6;1,49;0,7;0,02;0,6;1,26;0,6;1,46;0,7;1,51;
12.12.2022 11:58:35;0,7;1,20;0,6;1,27;0,7;0,01;0,6;1,27;0,6;1,41;0,7;1,51;
12.12.2022 11:58:36;0,7;1,36;0,6;1,29;0,8;0,02;0,6;1,27;0,6;1,35;0,7;1,60;
12.12.2022 11:58:37;0,7;1,47;0,6;1,15;0,8;0,08;0,6;1,27;0,6;1,33;0,7;1,69;
12.12.2022 11:58:38;0,7;1,39;0,6;1,34;0,8;0,04;0,6;---;0,6;1,27;0,7;1,74;
12.12.2022 11:58:39;0,7;1,26;0,6;1,39;0,8;0,04;0,6;1,52;0,6;1,59;0,7;1,63;
12.12.2022 11:58:40;0,7;1,17;0,6;1,47;0,8;0,02;0,6;1,43;0,6;1,57;0,7;1,50;
12.12.2022 11:58:41;0,7;1,16;0,6;1,57;0,8;0,03;0,6;1,28;0,6;1,43;0,7;1,51;
12.12.2022 11:58:42;0,7;1,09;0,6;1,28;0,8;0,02;0,6;1,27;0,6;1,55;0,7;1,44;
12.12.2022 11:58:43;0,7;1,13;0,6;1,49;0,8;0,02;0,6;---;0,6;1,48;0,7;1,38;
12.12.2022 11:58:44;0,7;1,09;0,6;1,45;0,8;0,04;0,6;1,15;0,6;1,43;0,7;1,33;
12.12.2022 11:58:45;0,7;1,03;0,6;1,33;0,8;0,05;---;---;0,6;1,33;0,7;1,27;
12.12.2022 11:58:46;0,7;1,12;0,6;1,26;0,8;0,05;0,6;1,13;0,6;1,29;0,7;1,27;
12.12.2022 11:58:47;0,7;1,18;0,6;1,17;0,8;0,06;0,6;1,17;0,6;1,31;0,7;1,36;
12.12.2022 11:58:48;0,7;1,16;0,6;1,00;0,8;0,05;0,6;1,22;0,6;1,29;0,7;1,44;
12.12.2022 11:58:49;0,7;1,53;0,6;1,05;0,8;0,14;0,6;1,21;0,6;1,27;0,7;1,56;
12.12.2022 11:58:50;0,7;1,21;0,6;---;0,7;0,19;0,6;1,22;0,6;1,37;0,7;1,46;
12.12.2022 11:58:51;0,7;1,02;0,6;1,05;0,7;0,12;0,6;1,16;0,6;1,34;0,7;1,34;
12.12.2022 11:58:52;0,7;1,01;0,6;1,04;0,7;0,10;---;1,22;0,6;1,40;0,7;1,24;
12.12.2022 11:58:53;0,7;1,03;0,6;1,09;0,7;0,14;0,6;1,07;0,6;1,18;0,7;1,12;
12.12.2022 11:58:54;0,7;0,93;0,6;1,12;0,7;0,09;0,6;1,12;0,6;1,29;0,7;1,18;
12.12.2022 11:58:55;0,7;0,82;0,6;1,04;0,8;0,09;0,6;0,98;0,6;1,28;0,7;1,12;
12.12.2022 11:58:56;0,7;0,86;0,6;---;0,7;0,15;0,6;0,97;0,6;1,22;0,7;1,07;
12.12.2022 11:58:57;0,7;0,78;0,6;0,90;0,8;0,10;0,6;0,98;0,6;1,13;0,7;1,13;
12.12.2022 11:58:58;0,7;0,81;0,6;0,96;0,7;0,13;0,6;0,97;0,6;1,22;0,7;1,08;
12.12.2022 11:58:59;0,7;1,02;0,6;1,04;0,7;0,20;0,6;1,05;0,6;1,17;0,7;1,21;
12.12.2022 11:59:00;0,7;1,31;0,6;0,99;0,7;0,06;0,6;---;0,6;1,03;0,7;1,41;
12.12.2022 11:59:01;0,7;1,34;0,6;0,98;0,8;0,02;0,6;1,27;0,6;1,24;0,7;1,62;
12.12.2022 11:59:02;0,7;1,30;0,6;0,98;0,8;0,01;0,6;1,29;0,6;1,20;0,7;1,60;
12.12.2022 11:59:03;0,7;1,28;0,6;1,00;0,8;0,00;0,6;1,36;0,6;1,25;0,7;1,53;
12.12.2022 11:59:04;0,7;1,18;0,6;1,03;0,8;0,00;---;1,32;0,6;1,19;0,7;1,49;
12.12.2022 11:59:05;0,7;1,04;0,6;1,00;0,8;0,02;0,6;1,20;0,6;1,09;0,7;1,15;
12.12.2022 11:59:06;0,7;1,10;0,6;1,13;0,8;0,05;0,6;1,09;0,6;1,01;0,7;1,23;
12.12.2022 11:59:07;0,7;1,15;0,6;1,05;0,8;0,00;0,6;1,07;0,6;1,16;0,7;1,24;
12.12.2022 11:59:08;0,7;1,24;0,6;1,18;0,8;0,00;0,6;0,94;0,6;1,12;0,7;1,36;
12.12.2022 11:59:09;0,7;1,11;0,6;1,16;0,8;0,04;0,6;1,01;0,6;1,13;0,7;1,37;
12.12.2022 11:59:10;0,7;1,34;0,6;1,42;0,8;0,08;0,6;1,18;0,6;1,35;0,7;1,35;
12.12.2022 11:59:11;0,7;1,37;0,6;1,34;0,8;0,08;0,6;1,32;0,6;1,43;0,7;1,54;
12.12.2022 11:59:12;0,7;1,33;0,6;1,45;0,8;0,09;0,6;1,41;0,6;1,45;0,7;1,66;
12.12.2022 11:59:13;0,7;1,22;0,6;---;0,7;0,20;---;1,46;0,6;1,48;0,7;1,65;
12.12.2022 11:59:14;0,7;1,14;0,6;1,21;0,7;0,14;0,6;1,41;0,6;1,29;0,7;1,44;
12.12.2022 11:59:15;0,7;1,17;0,6;1,15;0,7;0,09;0,6;1,29;0,6;1,18;0,7;1,43;
12.12.2022 11:59:16;0,7;1,01;0,6;1,06;0,7;0,08;0,6;1,14;0,6;1,27;0,7;1,25;
12.12.2022 11:59:17;0,7;1,19;0,6;1,26;0,7;0,08;0,6;1,16;0,6;1,23;0,7;1,25;
12.12.2022 11:59:18;0,7;1,12;0,6;1,11;0,7;0,06;0,6;1,08;0,6;1,16;0,7;1,36;
12.12.2022 11:59:19;0,7;1,13;0,6;1,13;0,8;0,06;0,6;1,03;0,6;1,13;0,7;1,25;
12.12.2022 11:59:20;0,7;1,17;0,6;1,10;0,8;0,03;0,6;0,97;0,6;1,15;0,7;1,24;
12.12.2022 11:59:21;0,7;1,18;0,6;1,04;0,8;0,02;0,6;---;0,6;1,10;0,7;1,47;
12.12.2022 11:59:22;0,7;1,17;0,6;0,92;0,8;0,03;0,6;1,03;0,6;1,06;0,7;1,30;
12.12.2022 11:59:23;0,7;1,13;0,6;0,82;0,8;0,04;---;1,15;0,7;0,89;0,7;1,25;
12.12.2022 11:59:24;0,7;1,04;0,6;0,83;0,8;0,05;0,6;1,09;0,7;0,88;0,7;1,18;
12.12.2022 11:59:25;0,7;1,14;0,6;0,98;0,8;0,06;0,6;1,18;0,7;1,21;0,7;1,48;
12.12.2022 11:59:26;0,7;1,24;0,6;0,93;0,8;0,08;0,6;1,41;0,6;1,50;0,7;1,51;
12.12.2022 11:59:27;0,7;1,29;0,6;0,96;0,8;0,07;0,6;1,32;0,6;1,51;0,7;1,55;
12.12.2022 11:59:28;0,7;1,21;0,6;0,92;0,8;0,06;---;1,31;0,6;1,20;0,7;1,44;
12.12.2022 11:59:29;0,7;1,23;0,6;0,86;0,8;0,10;0,6;1,11;0,7;1,19;0,7;1,32;
12.12.2022 11:59:30;0,7;0,85;0,6;0,82;0,8;0,06;0,6;1,15;0,7;1,07;0,7;1,26;
12.12.2022 11:59:31;0,7;0,88;0,6;0,88;0,8;0,07;0,6;0,96;0,7;1,02;0,7;0,88;
12.12.2022 11:59:32;0,7;0,83;0,6;0,92;0,8;0,05;---;0,81;0,6;0,99;0,7;0,92;
12.12.2022 11:59:33;0,7;0,63;0,6;0,88;0,8;0,04;0,6;0,78;0,6;0,86;0,7;0,84;
