Data Ora;348 [°C];348 [m/s];261 [°C];261 [m/s];590 [°C];590 [m/s];154 [°C];154 [m/s];789 [°C];789 [m/s];
01.12.2022 11:03:00;9,3;0,19;9,3;0,11;9,1;0,21;9,3;0,18;9,2;0,19;
01.12.2022 11:03:01;9,3;0,11;9,4;0,01;9,1;0,18;9,3;0,09;9,2;0,12;
01.12.2022 11:03:02;9,3;0,06;9,4;0,01;9,2;0,06;9,3;0,09;9,3;0,04;
01.12.2022 11:03:03;9,3;0,07;9,4;0,01;9,2;0,05;9,4;0,06;9,3;0,05;
01.12.2022 11:03:04;9,4;0,03;9,5;0,00;9,3;0,03;9,4;0,04;9,4;0,02;
01.12.2022 11:03:05;9,4;0,05;9,4;---;9,3;0,07;9,4;0,05;9,4;0,07;
01.12.2022 11:03:06;9,4;0,05;9,4;0,02;9,2;0,09;9,4;0,02;9,3;0,07;
01.12.2022 11:03:07;9,4;0,05;9,5;0,01;9,3;0,10;9,4;0,04;9,4;0,07;
01.12.2022 11:03:08;9,4;0,07;9,5;0,01;9,3;0,06;9,4;0,08;9,4;0,03;
01.12.2022 11:03:09;9,4;0,05;9,5;0,00;9,3;0,06;9,4;0,06;9,4;0,04;
01.12.2022 11:03:10;9,4;0,05;9,5;0,02;9,3;0,04;9,4;0,05;9,4;0,02;
01.12.2022 11:03:11;9,4;0,02;9,5;---;9,3;0,04;9,5;0,01;9,4;0,01;
01.12.2022 11:03:12;9,5;0,02;9,5;0,00;9,3;0,03;9,5;0,00;9,4;0,02;
01.12.2022 11:03:13;9,5;0,02;9,5;0,01;9,3;0,04;9,5;0,00;9,4;0,02;
01.12.2022 11:03:14;9,5;0,02;9,6;0,00;9,4;0,04;9,5;0,00;9,5;0,02;
01.12.2022 11:03:15;9,5;0,02;9,6;0,00;9,4;0,03;9,5;0,00;9,5;0,00;
01.12.2022 11:03:16;9,5;0,01;9,6;---;9,4;0,02;9,5;0,00;9,5;0,00;
01.12.2022 11:03:17;9,5;0,04;9,6;0,00;9,4;0,03;9,5;0,07;9,5;0,00;
01.12.2022 11:03:18;9,5;0,00;9,6;0,00;9,4;0,01;9,5;0,00;9,5;0,00;
01.12.2022 11:03:19;9,6;0,01;---;---;9,4;0,00;9,5;0,00;9,5;0,00;
01.12.2022 11:03:20;9,6;0,00;9,6;0,00;9,4;0,01;9,6;0,00;9,5;0,00;
01.12.2022 11:03:21;9,6;0,01;9,6;0,00;9,5;0,02;9,6;0,00;---;---;
01.12.2022 11:03:22;9,6;0,01;9,6;---;9,5;0,02;9,6;0,02;9,6;0,00;
01.12.2022 11:03:23;9,6;0,02;9,6;0,04;9,4;0,04;9,5;0,01;9,5;0,04;
01.12.2022 11:03:24;9,6;0,02;9,6;0,00;9,4;0,06;9,6;0,00;9,5;0,04;
01.12.2022 11:03:25;9,6;0,00;9,6;0,00;9,5;0,02;9,6;0,00;---;---;
01.12.2022 11:03:26;9,6;0,00;9,6;0,00;9,5;0,02;9,6;0,01;9,6;0,00;
01.12.2022 11:03:27;9,6;0,04;9,6;---;9,5;0,03;9,6;0,01;9,6;0,01;
01.12.2022 11:03:28;9,6;0,02;9,6;0,00;9,5;0,04;9,6;0,03;9,6;0,01;
01.12.2022 11:03:29;9,6;0,01;9,6;0,00;9,5;0,03;9,6;0,00;9,6;0,00;
01.12.2022 11:03:30;9,6;0,01;---;---;9,5;0,02;9,6;0,01;9,6;0,00;
01.12.2022 11:03:31;9,6;0,00;9,7;0,00;9,5;0,01;9,6;0,00;9,6;0,00;
01.12.2022 11:03:32;9,6;0,01;9,7;0,00;9,5;0,01;9,6;0,00;9,6;0,00;
01.12.2022 11:03:33;9,6;0,00;9,7;0,00;9,5;0,01;9,6;0,00;9,6;0,00;
01.12.2022 11:03:34;9,7;0,00;9,7;0,00;9,5;0,01;9,6;0,00;9,6;0,00;
01.12.2022 11:03:35;9,7;0,00;9,7;0,00;9,5;0,00;9,6;0,00;9,6;0,00;
01.12.2022 11:03:36;9,7;0,00;9,7;0,00;9,5;0,00;9,7;0,00;9,6;0,00;
01.12.2022 11:03:37;9,7;0,02;9,7;0,00;9,5;0,02;9,7;0,00;9,6;0,00;
01.12.2022 11:03:38;9,7;0,00;9,7;0,00;9,5;0,01;9,7;0,00;9,6;0,00;
01.12.2022 11:03:39;9,7;0,00;---;---;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 11:03:40;9,7;0,00;9,7;0,00;9,6;0,00;9,7;0,00;9,7;---;
01.12.2022 11:03:41;9,7;0,00;9,7;0,00;9,6;0,01;9,7;0,00;9,7;0,00;
01.12.2022 11:03:42;9,7;0,01;9,7;0,00;9,6;0,01;9,7;0,00;9,7;0,00;
01.12.2022 11:03:43;9,7;0,00;---;---;9,6;0,01;9,7;0,00;9,7;0,00;
01.12.2022 11:03:44;9,7;0,00;9,7;0,00;9,6;0,00;9,7;---;9,7;0,00;
01.12.2022 11:03:45;9,7;0,00;9,8;0,00;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 11:03:46;9,7;0,02;9,8;0,00;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 11:03:47;9,7;0,00;9,8;---;9,6;0,01;9,7;0,00;9,7;0,00;
01.12.2022 11:03:48;9,7;0,00;9,8;0,00;9,6;0,00;9,7;0,00;9,7;---;
01.12.2022 11:03:49;9,7;0,00;9,8;0,00;9,6;0,02;9,7;0,00;9,7;0,00;
01.12.2022 11:03:50;9,8;0,01;9,8;0,00;9,6;0,01;9,7;0,00;9,7;0,00;
01.12.2022 11:03:51;9,8;0,00;9,8;---;9,6;0,01;9,7;0,00;9,7;0,00;
01.12.2022 11:03:52;9,8;0,00;9,8;0,00;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 11:03:53;9,8;0,02;9,8;0,01;9,6;0,01;9,8;0,00;9,7;0,00;
01.12.2022 11:03:54;9,8;0,03;9,8;---;9,7;0,02;9,8;0,00;9,7;0,00;
01.12.2022 11:03:55;9,8;0,02;9,8;0,00;9,7;0,02;9,8;0,00;9,7;0,00;
01.12.2022 11:03:56;9,8;0,01;9,8;0,01;9,7;0,02;9,8;0,00;9,7;0,00;
01.12.2022 11:03:57;9,8;0,01;9,8;0,00;9,7;0,02;9,8;0,00;9,8;0,00;
01.12.2022 11:03:58;9,8;0,01;9,8;---;9,7;0,02;9,8;0,00;9,8;0,00;
01.12.2022 11:03:59;9,8;0,01;9,8;0,00;9,7;0,00;9,8;0,00;9,8;0,00;
01.12.2022 11:04:00;9,8;0,01;9,8;0,00;9,7;0,01;9,8;0,00;9,8;0,00;
01.12.2022 11:04:01;9,8;0,02;9,8;---;9,7;0,01;9,8;0,00;9,8;0,00;
01.12.2022 11:04:02;9,8;0,01;9,8;0,00;9,7;0,01;9,8;0,00;9,8;0,00;
01.12.2022 11:04:03;9,8;0,01;9,8;0,00;9,7;0,01;9,8;0,00;9,8;0,00;
01.12.2022 11:04:04;9,8;0,02;9,8;0,00;9,7;0,01;9,8;0,00;9,8;0,00;
01.12.2022 11:04:05;9,7;0,03;9,8;0,01;9,7;0,01;9,7;0,00;9,8;0,00;
01.12.2022 11:04:06;9,7;0,02;9,8;0,00;9,7;0,01;9,7;0,00;9,8;0,00;
01.12.2022 11:04:07;9,8;0,02;9,8;0,00;9,7;0,02;9,8;0,00;9,8;0,00;
01.12.2022 11:04:08;9,8;0,02;9,8;0,00;9,7;0,01;9,8;0,00;9,8;0,00;
01.12.2022 11:04:09;9,8;0,02;9,8;0,00;9,7;0,01;9,8;0,00;9,8;---;
01.12.2022 11:04:10;9,7;0,03;9,8;---;9,7;0,01;9,7;0,00;9,8;0,00;
01.12.2022 11:04:11;9,7;0,03;9,8;0,00;9,7;0,02;9,7;0,00;9,8;0,00;
01.12.2022 11:04:12;9,7;0,03;9,8;0,01;9,7;0,02;9,7;0,00;9,8;0,00;
01.12.2022 11:04:13;9,7;0,03;9,8;0,00;9,7;0,02;9,8;0,00;9,8;0,00;
01.12.2022 11:04:14;9,8;0,02;9,8;0,01;9,7;0,03;9,8;0,00;9,8;0,01;
01.12.2022 11:04:15;9,8;0,02;---;---;9,7;0,02;9,8;0,00;9,8;0,00;
01.12.2022 11:04:16;9,8;0,01;9,8;0,00;9,7;0,02;9,8;0,00;9,8;0,00;
01.12.2022 11:04:17;9,8;0,02;9,8;0,00;9,7;0,02;9,8;0,00;9,8;0,00;
01.12.2022 11:04:18;9,8;0,02;9,8;0,01;9,7;0,01;9,8;0,00;9,8;---;
01.12.2022 11:04:19;9,8;0,02;9,8;0,01;9,7;0,03;9,8;0,00;9,8;0,01;
01.12.2022 11:04:20;9,8;0,02;9,9;0,02;9,7;0,03;9,8;0,00;9,8;0,01;
01.12.2022 11:04:21;9,8;0,02;9,9;---;9,7;0,02;9,8;0,00;9,8;0,01;
01.12.2022 11:04:22;9,8;0,01;9,9;0,02;9,7;0,03;9,8;0,00;9,8;0,01;
01.12.2022 11:04:23;9,8;0,01;9,8;0,01;9,7;0,02;9,8;0,00;9,8;0,01;
01.12.2022 11:04:24;9,8;0,02;9,8;0,01;9,7;0,02;9,8;0,00;9,8;0,00;
01.12.2022 11:04:25;9,8;0,02;9,8;0,00;9,8;0,02;9,8;0,00;9,8;0,00;
01.12.2022 11:04:26;9,8;0,01;9,8;0,01;9,8;0,03;9,8;0,00;9,8;0,00;
01.12.2022 11:04:27;9,8;0,02;9,8;---;9,8;0,02;9,8;0,00;9,8;0,00;
01.12.2022 11:04:28;9,8;0,01;9,8;0,00;9,8;0,02;9,8;0,00;9,8;0,00;
01.12.2022 11:04:29;9,8;0,02;9,9;0,00;9,8;0,01;9,8;0,00;9,8;0,00;
01.12.2022 11:04:30;9,8;0,02;9,9;0,00;9,8;0,02;9,8;---;9,8;0,00;
01.12.2022 11:04:31;9,8;0,02;9,8;0,00;9,8;0,01;9,8;0,00;9,8;0,00;
01.12.2022 11:04:32;9,8;0,02;9,8;0,00;9,8;0,01;9,8;0,00;9,8;0,00;
01.12.2022 11:04:33;9,8;0,01;9,8;---;9,7;0,01;9,8;0,00;9,8;0,00;
01.12.2022 11:04:34;9,8;0,02;9,8;0,01;9,7;0,02;9,8;0,00;9,8;0,01;
01.12.2022 11:04:35;9,8;0,02;9,8;0,02;9,7;0,02;9,8;0,00;9,8;0,01;
01.12.2022 11:04:36;9,8;0,02;9,8;0,01;9,8;0,01;9,8;0,00;9,8;0,00;
01.12.2022 11:04:37;9,8;0,01;9,8;0,00;9,8;0,01;9,8;0,00;9,8;0,00;
01.12.2022 11:04:38;9,8;0,01;9,8;0,00;9,8;0,01;9,8;0,00;9,8;0,00;
01.12.2022 11:04:39;9,8;0,01;9,8;0,00;9,8;0,01;9,8;0,00;9,8;0,00;
01.12.2022 11:04:40;9,8;0,02;9,9;---;9,8;0,02;9,8;0,00;9,8;0,00;
01.12.2022 11:04:41;9,8;0,01;9,9;0,01;---;0,01;9,8;0,00;9,8;---;
01.12.2022 11:04:42;9,8;0,00;9,9;0,00;9,8;0,02;9,9;0,00;9,8;0,00;
01.12.2022 11:04:43;9,8;0,01;9,9;---;9,8;0,01;9,9;0,00;9,8;0,00;
01.12.2022 11:04:44;9,9;0,01;9,9;0,00;9,8;0,01;9,9;0,00;9,8;0,00;
01.12.2022 11:04:45;9,9;0,01;9,9;0,00;9,8;0,01;9,9;0,00;9,9;0,00;
01.12.2022 11:04:46;9,9;0,00;9,9;0,00;9,8;0,01;9,9;0,00;9,9;0,00;
01.12.2022 11:04:47;9,9;0,01;9,9;---;9,8;0,01;9,9;0,00;9,9;0,00;
01.12.2022 11:04:48;9,9;0,00;9,9;0,00;9,8;0,01;9,9;0,00;9,9;0,00;
01.12.2022 11:04:49;9,9;0,00;9,9;0,00;9,8;0,00;9,9;0,00;9,9;0,00;
01.12.2022 11:04:50;9,9;0,01;---;---;---;0,01;9,9;0,00;---;---;
01.12.2022 11:04:51;9,9;0,00;9,9;0,00;9,8;0,01;9,9;0,00;---;---;
01.12.2022 11:04:52;9,9;0,00;9,9;0,00;---;0,01;9,9;0,00;---;---;
01.12.2022 11:04:53;9,9;0,04;9,9;0,00;9,8;0,01;9,9;0,00;---;---;
01.12.2022 11:04:54;9,9;0,02;9,9;---;9,8;0,01;9,9;---;---;---;
01.12.2022 11:04:55;9,9;0,02;9,9;0,00;9,8;0,00;9,9;0,00;---;---;
01.12.2022 11:04:56;9,9;0,02;9,9;---;9,8;0,00;9,9;0,00;---;---;
01.12.2022 11:04:57;9,8;0,02;9,8;0,00;9,8;0,01;9,9;0,00;---;---;
01.12.2022 11:04:58;9,8;0,02;9,8;---;9,8;0,01;9,9;0,00;---;---;
01.12.2022 11:04:59;9,9;0,01;9,8;0,00;9,8;0,01;9,9;0,00;---;---;
01.12.2022 11:05:00;9,8;0,01;9,8;---;9,8;0,01;9,9;0,00;---;---;
01.12.2022 11:05:01;9,8;0,01;9,8;0,00;9,8;0,01;9,9;0,00;---;---;
01.12.2022 11:05:02;9,9;0,01;9,9;0,00;9,8;0,01;9,9;0,00;---;---;
01.12.2022 11:05:03;9,9;0,01;9,9;0,00;9,8;0,02;9,9;---;9,9;0,06;
01.12.2022 11:05:04;9,9;0,02;9,9;0,01;9,8;0,02;9,9;0,00;9,9;0,03;
01.12.2022 11:05:05;9,9;0,01;9,9;---;9,8;0,02;9,9;0,00;9,9;0,02;
01.12.2022 11:05:06;9,9;0,01;9,9;0,01;9,8;0,01;9,9;0,00;9,9;0,00;
01.12.2022 11:05:07;9,9;0,01;9,9;---;9,8;0,02;9,9;0,00;9,9;0,00;
01.12.2022 11:05:08;9,9;0,02;9,9;0,00;9,8;0,02;9,9;0,00;9,9;0,01;
01.12.2022 11:05:09;9,9;0,01;---;---;9,9;0,01;9,9;0,00;9,9;0,00;
01.12.2022 11:05:10;9,9;0,00;9,9;0,00;9,9;0,01;9,9;0,00;9,9;0,00;
01.12.2022 11:05:11;9,9;0,01;9,9;0,00;9,9;0,02;9,9;0,00;9,9;0,00;
01.12.2022 11:05:12;9,9;0,01;9,9;---;---;0,01;9,9;0,00;9,9;0,00;
01.12.2022 11:05:13;9,9;0,00;9,9;0,00;9,9;0,00;9,9;0,00;9,9;0,00;
01.12.2022 11:05:14;9,9;0,00;---;---;9,9;0,00;9,9;0,00;9,9;0,00;
01.12.2022 11:05:15;9,9;0,00;9,9;0,00;9,9;0,00;9,9;0,00;9,9;0,00;
01.12.2022 11:05:16;9,9;0,00;9,9;0,00;9,9;0,00;9,9;0,00;9,9;0,00;
01.12.2022 11:05:17;9,9;0,00;9,9;0,00;9,9;0,00;9,9;0,00;9,9;0,00;
01.12.2022 11:05:18;9,9;0,00;9,9;---;9,9;0,01;9,9;0,00;9,9;0,00;
01.12.2022 11:05:19;9,9;0,00;9,9;0,00;9,9;0,00;9,9;0,00;9,9;0,00;
01.12.2022 11:05:20;9,9;0,00;9,9;---;---;0,00;9,9;0,00;9,9;0,00;
01.12.2022 11:05:21;9,9;0,01;9,9;0,00;9,9;0,00;9,9;0,00;9,9;0,00;
01.12.2022 11:05:22;9,9;0,00;9,9;0,00;9,9;0,00;9,9;0,00;9,9;0,00;
01.12.2022 11:05:23;9,9;0,00;9,9;0,00;9,9;0,02;9,9;0,00;9,9;---;
01.12.2022 11:05:24;9,9;0,00;10,0;0,00;9,9;0,00;9,9;0,00;---;0,00;
01.12.2022 11:05:25;9,9;0,00;10,0;0,00;9,9;0,00;9,9;0,00;9,9;0,00;
01.12.2022 11:05:26;9,9;0,00;10,0;0,00;9,9;0,01;9,9;0,00;9,9;0,00;
01.12.2022 11:05:27;9,9;0,00;10,0;0,00;9,9;0,01;9,9;0,00;9,9;0,00;
01.12.2022 11:05:28;9,9;0,00;10,0;0,00;---;0,00;9,9;0,00;9,9;0,00;
01.12.2022 11:05:29;9,9;0,00;10,0;0,00;9,9;0,00;9,9;0,00;9,9;0,00;
01.12.2022 11:05:30;10,0;0,00;10,0;0,00;9,9;0,00;10,0;0,00;9,9;0,00;
01.12.2022 11:05:31;10,0;0,03;---;---;9,9;0,01;10,0;0,00;9,9;0,00;
01.12.2022 11:05:32;10,0;0,12;10,0;0,02;9,9;0,06;9,9;0,12;9,9;0,04;
01.12.2022 11:05:33;9,9;0,31;9,9;0,29;9,9;0,16;9,9;0,33;9,9;---;
01.12.2022 11:05:34;9,8;0,43;9,8;0,42;9,8;0,41;9,8;0,34;9,9;0,35;
01.12.2022 11:05:35;9,8;0,44;---;---;9,8;0,48;9,8;0,38;9,8;0,42;
01.12.2022 11:05:36;9,8;0,46;9,8;0,43;9,7;0,48;9,8;0,42;9,8;0,41;
01.12.2022 11:05:37;9,7;0,49;9,7;0,41;9,7;0,49;9,7;0,40;9,8;0,41;
01.12.2022 11:05:38;9,7;0,47;9,7;0,43;9,7;0,50;9,7;0,39;9,7;0,41;
01.12.2022 11:05:39;9,7;0,47;9,7;---;9,7;0,49;9,7;0,41;9,7;0,41;
01.12.2022 11:05:40;9,7;0,47;---;0,44;---;0,47;9,7;0,40;9,7;0,40;
01.12.2022 11:05:41;9,7;0,51;9,7;0,43;9,6;0,51;9,7;0,39;9,7;0,45;
01.12.2022 11:05:42;9,7;0,48;9,7;0,44;9,6;0,53;9,7;0,38;9,7;0,42;
01.12.2022 11:05:43;9,7;0,44;9,7;0,41;9,6;0,47;9,7;0,39;9,7;0,38;
01.12.2022 11:05:44;9,7;0,43;9,7;0,38;9,7;0,42;9,7;0,37;9,7;0,34;
01.12.2022 11:05:45;9,7;0,39;9,7;0,31;9,7;0,39;9,7;0,34;9,7;0,30;
01.12.2022 11:05:46;9,7;0,33;9,8;0,27;9,7;0,35;9,7;0,27;9,7;0,26;
01.12.2022 11:05:47;9,7;0,33;9,8;0,26;---;0,31;9,7;0,30;9,8;0,22;
01.12.2022 11:05:48;9,7;0,40;9,8;0,33;9,7;0,36;9,7;0,36;9,8;0,29;
01.12.2022 11:05:49;9,7;0,43;9,7;0,38;9,7;0,42;9,7;0,38;9,7;0,34;
01.12.2022 11:05:50;9,7;0,48;---;---;9,7;0,49;9,7;0,41;9,7;0,37;
01.12.2022 11:05:51;9,6;0,52;9,7;0,46;9,6;0,52;9,7;0,43;9,7;0,41;
01.12.2022 11:05:52;9,6;0,58;9,7;---;9,6;0,54;9,6;0,49;9,7;0,44;
01.12.2022 11:05:53;9,6;0,65;9,7;0,47;9,6;0,60;9,6;0,56;9,6;0,50;
01.12.2022 11:05:54;9,6;0,62;---;---;9,5;0,66;9,6;0,56;9,6;0,48;
01.12.2022 11:05:55;9,5;0,65;9,6;0,51;9,5;0,62;9,5;0,52;9,6;0,51;
01.12.2022 11:05:56;9,5;0,62;9,6;0,60;9,5;0,65;9,5;0,50;9,6;0,55;
01.12.2022 11:05:57;9,5;0,78;9,5;0,79;9,4;0,72;9,5;0,62;9,5;0,61;
01.12.2022 11:05:58;9,4;0,86;9,5;---;---;0,87;9,5;0,69;9,5;0,74;
01.12.2022 11:05:59;9,4;0,86;9,4;0,82;9,4;0,90;9,5;---;9,4;0,74;
01.12.2022 11:06:00;9,4;0,85;9,4;0,83;9,4;0,90;9,4;0,68;9,4;0,73;
01.12.2022 11:06:01;9,4;0,96;9,4;0,91;9,4;0,94;9,4;0,74;9,4;0,78;
01.12.2022 11:06:02;9,4;0,96;9,4;---;9,3;0,99;9,4;0,81;9,4;0,86;
01.12.2022 11:06:03;9,3;1,04;9,3;0,98;9,3;0,99;9,4;0,85;9,4;0,86;
01.12.2022 11:06:04;9,3;1,03;---;---;9,3;1,05;9,3;0,85;9,3;0,90;
01.12.2022 11:06:05;9,3;1,02;9,3;0,97;9,2;1,07;9,3;0,77;9,3;0,90;
01.12.2022 11:06:06;9,3;0,96;9,3;0,87;---;1,02;9,3;0,76;9,3;0,84;
01.12.2022 11:06:07;9,2;0,96;9,3;0,90;9,2;0,99;9,3;0,76;9,3;0,83;
01.12.2022 11:06:08;9,2;0,84;9,3;0,86;9,2;0,93;9,3;0,71;9,2;0,76;
01.12.2022 11:06:09;9,3;0,97;---;---;9,2;0,85;9,3;---;9,3;0,74;
01.12.2022 11:06:10;9,2;1,05;9,3;0,83;9,2;1,04;9,3;0,86;9,3;0,87;
01.12.2022 11:06:11;9,2;1,06;9,3;1,06;---;1,07;9,3;0,92;9,2;0,91;
01.12.2022 11:06:12;9,2;1,11;9,2;1,04;9,2;1,09;9,3;0,91;9,2;0,93;
01.12.2022 11:06:13;9,2;1,05;9,2;1,08;9,2;1,07;9,2;0,86;9,2;0,92;
01.12.2022 11:06:14;9,2;1,03;---;---;9,2;1,07;9,2;0,89;9,2;0,93;
01.12.2022 11:06:15;9,2;1,14;9,2;1,06;9,1;1,12;9,2;0,95;9,2;0,99;
01.12.2022 11:06:16;9,1;1,21;9,2;1,14;9,1;1,23;9,2;1,01;9,1;1,03;
01.12.2022 11:06:17;9,1;1,26;9,2;1,14;9,1;1,29;9,2;1,01;9,1;1,05;
01.12.2022 11:06:18;9,1;1,13;9,2;1,15;9,1;1,23;9,2;1,00;9,1;0,97;
01.12.2022 11:06:19;9,1;1,15;9,2;1,03;---;1,15;9,2;---;9,1;---;
01.12.2022 11:06:20;9,1;1,19;9,1;1,14;9,1;1,21;9,1;0,96;9,1;0,99;
01.12.2022 11:06:21;9,1;1,13;9,1;---;9,1;1,24;9,1;0,92;9,1;1,01;
01.12.2022 11:06:22;9,1;1,11;9,1;1,06;9,1;1,18;9,1;0,88;9,1;0,97;
01.12.2022 11:06:23;9,1;1,01;9,1;1,00;9,1;1,07;9,2;0,83;9,1;0,92;
01.12.2022 11:06:24;9,1;1,10;9,1;1,03;9,1;1,05;9,2;0,94;9,1;0,90;
01.12.2022 11:06:25;9,1;1,17;---;---;9,1;1,15;9,1;0,95;9,1;0,94;
01.12.2022 11:06:26;9,1;1,13;9,1;1,06;9,1;1,16;9,1;---;9,1;0,97;
01.12.2022 11:06:27;9,1;1,06;9,1;1,00;9,1;1,16;9,1;0,90;9,1;0,93;
01.12.2022 11:06:28;9,1;1,02;9,1;---;9,1;1,10;9,1;0,82;9,1;0,89;
01.12.2022 11:06:29;9,1;0,97;9,1;0,96;---;1,03;9,1;0,78;9,1;0,84;
01.12.2022 11:06:30;9,1;0,98;9,1;0,97;9,1;1,05;9,1;0,79;9,1;0,85;
01.12.2022 11:06:31;9,1;0,91;9,1;0,95;9,1;0,99;9,1;---;9,1;0,84;
01.12.2022 11:06:32;9,1;0,89;9,1;---;9,1;1,01;9,2;0,74;---;---;
01.12.2022 11:06:33;9,1;1,06;9,1;1,08;9,1;1,05;9,2;0,84;9,1;0,93;
01.12.2022 11:06:34;9,1;1,04;9,1;1,03;9,1;1,09;9,2;0,87;9,1;0,89;
01.12.2022 11:06:35;9,1;0,95;9,1;0,98;---;1,11;9,2;0,83;9,1;0,90;
01.12.2022 11:06:36;9,1;1,14;9,1;---;9,1;1,07;9,1;---;9,1;0,96;
01.12.2022 11:06:37;9,1;1,12;---;1,06;---;1,19;9,1;0,89;9,1;0,97;
01.12.2022 11:06:38;9,1;1,14;9,1;1,15;9,0;1,18;9,1;0,93;9,1;1,01;
01.12.2022 11:06:39;9,1;1,12;9,1;1,14;---;1,30;9,1;0,89;9,1;1,05;
01.12.2022 11:06:40;9,1;1,04;9,1;1,14;9,0;1,24;9,1;0,82;9,0;---;
01.12.2022 11:06:41;9,1;1,03;9,1;1,08;9,0;1,06;---;---;9,1;0,97;
01.12.2022 11:06:42;9,1;1,04;9,1;---;9,0;1,10;9,1;0,92;9,1;0,95;
01.12.2022 11:06:43;9,1;1,04;9,1;1,34;9,0;1,18;9,2;---;9,1;1,01;
01.12.2022 11:06:44;9,1;1,16;---;---;---;1,22;9,1;1,04;9,0;1,11;
01.12.2022 11:06:45;9,0;1,28;9,0;1,31;9,0;1,39;9,1;1,06;9,0;1,15;
01.12.2022 11:06:46;9,0;1,40;9,0;1,35;9,0;1,39;9,0;---;9,0;1,18;
01.12.2022 11:06:47;9,0;1,30;9,0;1,38;8,9;1,47;9,0;1,06;9,0;1,21;
01.12.2022 11:06:48;9,0;1,21;9,0;---;8,9;1,41;9,0;0,93;9,0;1,16;
01.12.2022 11:06:49;9,0;1,10;9,0;1,22;9,0;1,23;9,1;---;9,0;1,03;
01.12.2022 11:06:50;9,0;1,07;9,0;1,14;9,0;1,19;9,1;0,85;9,0;1,00;
01.12.2022 11:06:51;9,0;1,15;9,0;---;---;1,15;9,1;0,96;9,0;1,02;
01.12.2022 11:06:52;9,0;1,26;9,0;1,25;8,9;1,26;9,1;0,95;9,0;1,11;
01.12.2022 11:06:53;9,0;1,25;9,0;1,34;8,9;1,39;9,0;1,00;8,9;1,14;
01.12.2022 11:06:54;9,0;1,28;9,0;1,32;---;1,36;9,0;1,05;8,9;1,16;
01.12.2022 11:06:55;9,0;1,20;9,0;---;8,9;1,35;9,0;---;8,9;1,08;
01.12.2022 11:06:56;9,0;1,14;9,0;1,14;8,9;1,20;9,0;1,00;8,9;0,99;
01.12.2022 11:06:57;9,0;1,19;9,0;1,13;8,9;1,19;9,0;---;8,9;1,00;
01.12.2022 11:06:58;9,0;1,22;9,0;---;---;1,23;9,0;1,03;8,9;1,05;

Nome strumento;testo 405i;testo 405i;testo 405i;testo 405i;testo 405i;
Numero di serie;48945348;48944261;48944590;48943154;48939789;
