Data Ora;789 [°C];789 [m/s];261 [°C];261 [m/s];590 [°C];590 [m/s];154 [°C];154 [m/s];150 [°C];150 [m/s];348 [°C];348 [m/s];,,,,,,,,,,,,
16.12.2022 11:40:03;4,7;0,00;3,4;0,33;1,9;0,44;2,3;0,34;2,4;0,00;3,9;0,05;
16.12.2022 11:40:04;4,7;0,00;3,4;0,36;1,9;0,46;2,3;0,36;2,4;0,00;3,9;0,05;
16.12.2022 11:40:05;4,7;0,00;3,4;0,39;1,9;0,42;2,3;0,36;2,4;0,00;3,9;0,08;
16.12.2022 11:40:06;4,7;0,00;3,4;0,36;1,9;0,45;2,3;0,31;2,4;0,00;3,9;0,04;
16.12.2022 11:40:07;4,7;0,00;3,4;0,34;1,9;0,45;2,3;0,30;2,4;0,00;3,9;0,02;
16.12.2022 11:40:08;4,7;0,00;3,4;0,35;1,9;0,43;2,3;0,31;2,4;0,00;3,9;0,01;
16.12.2022 11:40:09;4,7;0,00;3,4;0,38;1,9;0,44;2,3;0,36;2,4;0,00;3,9;0,02;
16.12.2022 11:40:10;4,7;0,00;3,4;0,45;1,9;0,50;2,3;0,42;2,4;0,00;3,9;0,02;
16.12.2022 11:40:11;4,7;0,00;3,3;0,55;1,9;0,52;2,3;0,41;2,5;0,00;3,9;0,02;
16.12.2022 11:40:12;4,7;0,00;3,2;0,61;1,9;0,49;2,3;0,43;2,5;0,00;3,8;0,04;
16.12.2022 11:40:13;4,8;0,00;3,2;0,60;1,9;0,52;2,3;0,43;2,5;0,00;3,9;0,02;
16.12.2022 11:40:14;4,8;0,00;3,1;0,70;1,9;0,55;2,3;0,43;2,5;0,00;3,9;0,02;
16.12.2022 11:40:15;4,8;0,00;3,0;0,74;1,9;0,56;2,3;0,42;2,5;0,00;3,9;0,02;
16.12.2022 11:40:16;4,8;0,00;3,0;0,66;1,9;0,55;2,2;0,42;2,5;0,00;3,9;0,05;
16.12.2022 11:40:17;4,8;0,00;3,0;0,68;1,8;0,53;2,2;0,43;2,5;0,00;3,8;0,06;
16.12.2022 11:40:18;4,8;0,00;2,9;0,72;1,8;0,51;2,2;0,45;2,5;0,00;3,8;0,03;
16.12.2022 11:40:19;4,8;0,00;2,9;0,79;1,8;0,57;2,2;0,49;2,5;0,00;3,8;0,04;
16.12.2022 11:40:20;4,8;0,00;2,8;0,83;1,8;0,52;2,2;0,54;2,5;0,00;3,9;0,03;
16.12.2022 11:40:21;4,8;0,00;2,8;0,81;1,8;0,58;2,2;0,60;2,6;0,00;3,8;0,04;
16.12.2022 11:40:22;4,8;0,00;2,8;0,80;1,8;0,64;2,1;0,58;2,6;0,00;3,9;0,03;
16.12.2022 11:40:23;4,8;0,00;2,8;0,80;1,8;0,74;2,1;0,59;2,6;0,00;3,9;0,02;
16.12.2022 11:40:24;4,8;0,00;2,8;0,75;1,8;0,74;2,1;0,55;2,6;0,00;4,0;0,02;
16.12.2022 11:40:25;4,8;0,00;2,8;0,72;1,8;0,66;2,1;0,52;2,6;0,00;3,9;0,02;
16.12.2022 11:40:26;4,8;0,00;2,8;0,68;1,7;0,66;2,1;0,52;2,6;0,00;3,9;0,02;
16.12.2022 11:40:27;4,8;0,00;2,9;0,65;1,8;0,61;2,2;0,46;2,6;0,00;3,9;0,01;
16.12.2022 11:40:28;4,8;0,00;2,9;0,54;1,8;0,59;2,2;0,48;2,6;0,00;4,0;0,01;
16.12.2022 11:40:29;4,8;0,00;2,9;0,59;1,8;0,61;2,2;0,46;2,6;0,00;4,0;0,02;
16.12.2022 11:40:30;4,8;0,00;2,9;0,62;1,8;0,58;2,2;0,42;2,6;0,00;4,0;0,02;
16.12.2022 11:40:31;4,8;0,00;2,9;0,61;1,8;0,50;2,2;0,41;2,7;0,00;4,0;0,01;
16.12.2022 11:40:32;4,8;0,00;3,0;0,55;1,8;0,45;2,2;0,40;2,7;0,00;4,0;0,00;
16.12.2022 11:40:33;4,8;0,00;3,0;0,43;1,8;0,44;2,2;0,40;2,7;0,00;4,0;0,00;
16.12.2022 11:40:34;4,8;0,00;3,0;0,43;1,8;0,45;2,2;0,37;2,7;0,00;3,9;0,05;
16.12.2022 11:40:35;4,8;0,00;3,1;0,44;1,8;0,49;2,2;0,31;2,7;0,00;3,9;0,08;
16.12.2022 11:40:36;4,8;0,00;3,1;0,44;1,8;0,39;2,3;0,34;2,7;0,00;3,9;0,06;
16.12.2022 11:40:37;4,7;0,00;3,1;0,39;1,8;0,28;2,3;0,33;2,7;0,00;3,8;0,11;
16.12.2022 11:40:38;4,7;0,00;3,2;0,42;1,8;0,42;2,3;0,41;2,7;0,00;3,8;0,11;
16.12.2022 11:40:39;4,7;0,00;3,1;0,43;1,8;0,41;2,3;0,36;2,7;0,00;3,7;0,10;
16.12.2022 11:40:40;4,7;0,00;3,1;0,45;1,8;0,35;2,3;0,38;2,8;0,00;3,7;0,09;
16.12.2022 11:40:41;4,7;0,00;3,1;0,48;1,9;0,39;2,3;0,35;2,8;0,00;3,7;0,11;
16.12.2022 11:40:42;4,7;0,00;3,1;0,50;1,9;0,41;2,3;0,35;2,8;0,00;3,7;0,06;
16.12.2022 11:40:43;4,7;0,00;3,0;0,57;1,9;0,39;2,3;0,36;2,8;0,00;3,8;0,04;
16.12.2022 11:40:44;4,7;0,00;3,0;0,59;1,9;0,37;2,3;0,38;2,8;0,00;3,8;0,08;
16.12.2022 11:40:45;4,7;0,00;3,0;0,64;1,9;0,30;2,3;0,38;2,8;0,00;3,8;0,07;
16.12.2022 11:40:46;4,7;0,00;2,9;0,61;1,9;0,32;2,3;0,38;2,8;0,00;3,8;0,09;
16.12.2022 11:40:47;4,7;0,00;2,9;0,60;1,9;0,37;2,3;0,39;2,8;0,00;3,8;0,04;
16.12.2022 11:40:48;4,7;0,00;2,9;0,61;1,9;0,32;2,2;0,42;2,9;0,00;3,8;0,03;
16.12.2022 11:40:49;4,7;0,00;2,9;0,63;1,9;0,38;2,2;0,47;2,9;0,00;3,8;0,06;
16.12.2022 11:40:50;4,7;0,00;2,9;0,64;1,9;0,42;2,2;0,42;2,9;0,00;3,9;0,03;
16.12.2022 11:40:51;4,7;0,01;2,8;0,73;1,9;0,43;2,1;0,50;2,9;0,00;3,9;0,07;
16.12.2022 11:40:52;4,7;0,07;2,8;0,79;1,9;0,42;2,1;0,55;2,9;0,00;3,8;0,20;
16.12.2022 11:40:53;4,7;0,08;2,8;0,62;1,9;0,44;2,0;0,59;2,9;0,00;3,9;0,16;
16.12.2022 11:40:54;4,7;0,19;2,9;0,26;1,9;0,22;2,0;0,55;2,9;0,16;3,9;0,08;
16.12.2022 11:40:55;4,7;0,22;2,9;0,12;1,9;0,36;2,0;0,47;2,9;0,15;3,9;0,07;
16.12.2022 11:40:56;4,7;0,12;3,1;0,05;1,8;0,55;2,0;0,27;2,9;0,06;4,0;0,09;
16.12.2022 11:40:57;4,7;0,10;3,2;0,04;1,8;0,55;2,1;0,12;2,9;0,05;4,0;0,07;
16.12.2022 11:40:58;4,7;0,11;3,2;0,10;1,8;0,48;2,2;0,04;2,9;0,01;4,0;0,07;
16.12.2022 11:40:59;4,7;0,11;3,1;0,17;1,8;0,55;2,2;0,00;3,0;0,04;4,0;0,06;
16.12.2022 11:41:00;4,7;0,08;3,1;0,28;1,7;0,65;2,2;0,31;3,0;0,06;4,0;0,05;
16.12.2022 11:41:01;4,7;0,15;3,0;0,37;1,7;0,69;2,2;0,25;3,0;0,09;4,0;0,03;
16.12.2022 11:41:02;4,7;0,16;3,0;0,38;1,7;0,54;2,2;0,25;3,0;0,08;4,0;0,03;
16.12.2022 11:41:03;4,7;0,28;3,0;0,32;1,7;0,48;2,2;0,18;3,0;0,05;4,0;0,04;
16.12.2022 11:41:04;4,7;0,16;2,9;0,31;1,8;0,43;2,2;0,09;3,0;0,05;4,0;0,06;
16.12.2022 11:41:05;4,7;0,25;2,9;0,39;1,7;0,58;2,2;0,21;3,0;0,03;4,0;0,05;
16.12.2022 11:41:06;4,7;0,16;2,9;0,35;1,7;0,61;2,2;0,31;3,0;0,02;4,0;0,06;
16.12.2022 11:41:07;4,7;0,16;3,0;0,22;1,7;0,63;2,1;0,40;3,0;0,05;4,0;0,13;
16.12.2022 11:41:08;4,7;0,18;3,0;0,27;1,7;0,57;2,1;0,43;3,0;0,00;4,0;0,07;
16.12.2022 11:41:09;4,7;0,14;3,0;0,26;1,7;0,54;2,1;0,40;3,0;0,00;4,0;0,04;
16.12.2022 11:41:10;4,7;0,09;3,0;0,25;1,7;0,56;2,0;0,45;3,0;0,00;4,0;0,03;
16.12.2022 11:41:11;4,7;0,12;3,0;0,22;1,8;0,38;2,0;0,49;3,0;0,00;4,0;0,04;
16.12.2022 11:41:12;4,8;0,15;3,0;0,29;1,8;0,41;2,0;0,42;3,0;0,00;4,0;0,02;
16.12.2022 11:41:13;4,7;0,29;3,1;0,08;1,8;0,45;2,0;0,42;3,0;0,03;4,0;0,15;
16.12.2022 11:41:14;4,6;0,44;3,1;0,15;1,8;0,42;2,0;0,43;3,0;0,00;4,0;0,34;
16.12.2022 11:41:15;4,5;0,50;3,1;0,09;1,8;0,46;2,0;0,41;3,0;0,03;4,0;0,16;
16.12.2022 11:41:16;4,5;0,43;3,1;0,16;1,8;0,44;2,0;0,39;3,0;0,11;4,0;---;,
16.12.2022 11:41:17;4,5;0,46;3,1;0,35;1,8;0,43;2,1;0,27;3,0;0,15;3,9;0,25;
16.12.2022 11:41:18;4,5;0,35;3,1;0,22;1,8;0,36;2,1;0,20;3,0;0,18;3,9;0,12;
16.12.2022 11:41:19;4,5;0,22;3,1;0,15;1,8;0,26;2,1;0,27;3,0;0,19;3,9;0,10;
16.12.2022 11:41:20;4,6;0,18;3,1;0,31;1,9;0,22;2,1;0,33;3,0;0,03;4,0;0,09;
16.12.2022 11:41:21;4,6;0,11;3,1;0,25;1,9;0,19;2,1;0,37;3,0;0,00;4,0;0,08;
16.12.2022 11:41:22;4,6;0,13;3,1;0,27;1,9;0,12;2,1;0,34;3,0;0,00;4,0;0,08;
16.12.2022 11:41:23;4,7;0,07;3,0;0,43;1,9;0,22;2,1;0,26;3,1;0,00;4,0;0,05;
16.12.2022 11:41:24;4,7;0,05;3,0;0,38;1,9;0,30;2,2;0,18;3,1;0,00;4,0;0,06;
16.12.2022 11:41:25;4,7;0,03;3,1;0,13;1,9;0,35;2,2;0,14;3,1;0,00;4,0;0,05;
16.12.2022 11:41:26;4,7;0,01;3,1;0,22;1,9;0,39;2,2;0,24;3,1;0,00;4,0;0,05;
16.12.2022 11:41:27;4,7;0,03;3,1;0,28;1,8;0,51;2,2;0,37;3,1;0,00;4,0;0,05;
16.12.2022 11:41:28;4,7;0,03;3,1;0,21;1,8;0,58;2,1;0,43;3,1;0,00;4,0;0,03;
16.12.2022 11:41:29;4,7;0,05;3,1;0,23;1,7;0,59;2,1;0,40;3,1;0,00;4,0;0,03;
16.12.2022 11:41:30;4,7;0,15;3,1;0,37;1,7;0,59;2,1;0,36;3,1;0,00;4,0;0,11;
16.12.2022 11:41:31;4,7;0,23;3,0;0,24;1,6;0,62;2,1;0,38;3,1;0,00;4,0;0,10;
16.12.2022 11:41:32;4,6;0,40;3,0;0,40;1,6;0,62;2,1;0,40;3,2;0,00;4,0;0,08;
16.12.2022 11:41:33;4,6;0,33;2,9;0,60;1,6;0,61;2,1;0,44;3,2;0,00;4,0;0,07;
16.12.2022 11:41:34;4,6;0,19;2,8;0,81;1,7;0,43;2,0;0,47;3,2;0,00;4,0;0,05;
16.12.2022 11:41:35;4,6;0,08;2,8;0,73;1,7;0,38;2,0;0,52;3,2;0,00;4,0;0,05;
16.12.2022 11:41:36;4,7;0,09;2,8;0,58;1,7;0,54;2,0;0,49;3,2;0,00;4,0;0,05;
16.12.2022 11:41:37;4,7;0,14;2,8;0,29;1,6;0,56;2,0;0,49;3,2;0,00;4,0;0,07;
16.12.2022 11:41:38;4,7;0,13;2,8;0,38;1,6;0,55;2,0;0,57;3,2;0,00;4,0;0,06;
16.12.2022 11:41:39;4,7;0,06;2,8;0,39;1,7;0,51;2,0;0,48;3,2;0,00;4,0;0,05;
16.12.2022 11:41:40;4,7;0,04;2,8;0,63;1,6;0,58;2,0;0,60;3,2;0,00;4,0;0,03;
16.12.2022 11:41:41;4,7;0,10;2,7;0,72;1,6;0,62;1,9;0,71;3,3;0,00;4,0;0,02;
16.12.2022 11:41:42;4,7;0,15;2,7;0,86;1,6;0,78;1,9;0,65;3,3;0,00;4,0;0,04;
16.12.2022 11:41:43;4,7;0,16;2,7;0,68;1,6;0,90;1,9;0,54;3,3;0,05;4,0;0,04;
16.12.2022 11:41:44;4,7;0,12;2,8;0,15;1,6;0,89;1,9;0,54;3,3;0,08;4,0;0,21;
16.12.2022 11:41:45;4,6;0,29;2,9;0,09;1,6;0,74;1,9;0,53;3,3;0,11;3,9;0,13;
16.12.2022 11:41:46;4,6;0,22;2,9;0,19;1,6;0,75;1,9;0,64;3,3;0,07;4,0;0,12;
16.12.2022 11:41:47;4,6;0,15;2,8;0,36;1,6;0,68;1,9;0,58;3,3;0,08;4,0;0,11;
16.12.2022 11:41:48;4,6;0,10;2,8;0,13;1,6;0,64;1,9;0,48;3,3;0,17;4,0;0,10;
16.12.2022 11:41:49;4,6;0,21;2,8;0,07;1,6;0,95;1,9;0,29;3,3;0,13;3,9;0,29;
16.12.2022 11:41:50;4,5;0,52;2,9;0,07;1,6;0,41;1,9;0,23;3,3;0,17;3,8;0,39;
16.12.2022 11:41:51;4,4;0,58;3,0;0,06;1,6;0,30;2,0;0,14;3,3;0,10;3,8;0,30;
16.12.2022 11:41:52;4,3;0,78;3,0;0,07;1,7;0,19;1,9;0,22;3,3;0,08;3,8;0,32;
16.12.2022 11:41:53;4,3;0,35;3,0;0,08;1,7;0,17;1,9;0,20;3,3;0,05;3,7;0,41;
16.12.2022 11:41:54;4,3;0,43;3,0;0,08;1,7;0,31;1,9;0,30;3,3;0,00;3,7;0,42;
16.12.2022 11:41:55;4,3;0,37;3,1;0,07;1,7;0,44;1,9;0,13;3,3;0,02;3,7;0,42;
16.12.2022 11:41:56;4,2;0,61;3,2;0,08;1,8;0,22;1,9;0,14;3,3;0,07;3,7;0,41;
16.12.2022 11:41:57;4,2;0,46;3,2;0,07;1,8;0,27;1,9;0,16;3,3;0,04;3,6;0,41;
16.12.2022 11:41:58;4,2;0,47;3,3;0,04;1,8;0,18;1,9;0,16;3,3;0,06;3,6;0,65;
16.12.2022 11:41:59;4,2;0,46;3,3;0,05;1,8;0,16;2,0;0,09;3,3;0,09;3,6;0,61;
16.12.2022 11:42:00;4,1;0,69;3,3;0,05;1,9;0,06;2,0;0,03;3,2;0,14;3,6;0,39;
16.12.2022 11:42:01;4,1;0,63;3,3;0,06;1,9;0,08;2,1;0,03;3,2;0,05;3,6;0,37;
16.12.2022 11:42:02;4,0;0,66;3,2;0,05;2,0;0,08;2,1;0,03;3,2;0,19;3,6;0,44;
16.12.2022 11:42:03;4,0;0,71;3,3;0,04;2,0;0,04;2,1;0,08;3,2;0,34;3,6;0,26;
16.12.2022 11:42:04;4,0;0,53;3,3;0,04;2,0;0,02;2,1;0,16;3,1;0,40;3,7;0,25;
16.12.2022 11:42:05;4,0;0,46;3,3;0,04;2,0;0,06;2,0;0,22;3,1;0,28;3,7;0,29;
16.12.2022 11:42:06;4,0;0,37;3,2;0,06;2,1;0,05;2,0;0,18;3,1;0,27;3,7;0,20;
16.12.2022 11:42:07;4,0;0,52;3,1;0,23;2,1;0,08;2,1;0,18;3,1;0,19;3,7;0,16;
16.12.2022 11:42:08;4,0;0,44;3,0;0,51;2,1;0,10;2,1;0,18;3,1;0,11;3,7;0,25;
16.12.2022 11:42:09;4,0;0,53;2,9;0,54;2,1;0,18;2,1;0,17;3,1;0,00;3,7;0,13;
16.12.2022 11:42:10;4,0;0,43;2,8;0,68;2,1;0,07;2,1;0,03;3,1;0,11;3,7;0,10;
16.12.2022 11:42:11;4,0;0,24;2,8;0,85;2,1;0,04;2,1;0,20;3,1;0,01;3,8;0,10;
16.12.2022 11:42:12;4,1;0,17;2,7;0,83;2,1;0,02;2,1;0,26;3,1;0,00;3,8;0,10;
16.12.2022 11:42:13;4,1;0,20;2,7;0,77;2,1;0,02;2,1;0,28;3,1;0,02;3,8;0,08;
16.12.2022 11:42:14;4,2;0,16;2,7;0,62;2,2;0,02;2,1;0,12;3,1;0,00;3,8;0,08;
16.12.2022 11:42:15;4,2;0,19;2,7;0,64;2,2;0,03;2,1;0,08;3,1;0,11;3,8;0,07;
16.12.2022 11:42:16;4,2;0,27;2,6;0,79;2,1;0,13;2,2;0,02;3,1;0,16;3,8;---;,
16.12.2022 11:42:17;4,2;0,16;2,6;0,72;2,1;0,11;2,2;0,00;3,1;0,02;3,8;0,07;
16.12.2022 11:42:18;4,2;0,14;2,6;0,67;2,1;0,12;2,2;0,06;3,0;0,03;3,8;0,05;
16.12.2022 11:42:19;4,2;0,20;2,6;0,69;2,1;0,18;2,2;0,37;3,0;0,05;3,8;0,05;
16.12.2022 11:42:20;4,2;0,11;2,6;0,76;2,1;0,23;2,1;0,45;3,0;0,03;3,8;0,04;
16.12.2022 11:42:21;4,2;0,07;2,6;0,78;2,0;0,56;2,1;0,32;3,0;0,01;3,8;0,02;
16.12.2022 11:42:22;4,3;0,04;2,6;0,77;1,9;0,55;2,1;0,40;3,0;0,07;3,8;0,01;
16.12.2022 11:42:23;4,3;0,05;2,6;0,64;1,9;0,63;2,1;0,39;3,0;0,07;3,8;0,00;
16.12.2022 11:42:24;4,3;0,01;2,6;0,49;1,8;0,66;2,1;0,38;3,0;0,04;3,8;0,01;
16.12.2022 11:42:25;4,3;0,00;2,7;0,25;1,8;0,77;2,1;0,38;3,0;0,01;3,8;0,05;
16.12.2022 11:42:26;4,3;0,02;2,7;0,17;1,8;0,77;2,1;0,34;3,0;0,02;3,8;0,04;
16.12.2022 11:42:27;4,3;0,14;2,8;0,12;1,7;0,83;2,0;0,43;2,9;0,03;3,8;0,05;
16.12.2022 11:42:28;4,3;0,08;2,7;0,43;1,7;0,68;2,0;0,40;2,9;0,03;3,8;0,03;
16.12.2022 11:42:29;4,3;0,03;2,7;0,63;1,8;0,72;2,0;0,49;2,9;0,00;3,8;0,04;
16.12.2022 11:42:30;4,3;0,05;2,6;0,63;1,7;0,68;1,9;0,58;2,9;0,00;3,8;0,02;
16.12.2022 11:42:31;4,3;0,08;2,6;0,75;1,7;0,77;1,9;0,60;2,9;0,00;3,8;0,04;
16.12.2022 11:42:32;4,3;0,05;2,6;0,74;1,7;0,82;1,9;0,57;2,9;0,00;3,8;0,01;
16.12.2022 11:42:33;4,3;0,03;2,6;0,61;1,7;0,79;1,9;0,52;2,9;0,00;3,8;0,04;
16.12.2022 11:42:34;4,3;0,02;2,6;0,44;1,7;0,76;1,9;0,41;2,9;0,01;3,8;0,05;
16.12.2022 11:42:35;4,3;0,01;2,6;0,59;1,7;0,74;2,0;0,36;2,8;0,00;3,8;0,04;
16.12.2022 11:42:36;4,3;0,01;2,6;0,60;1,7;0,78;2,0;0,27;2,8;0,00;3,8;0,03;
16.12.2022 11:42:37;4,3;0,07;2,7;0,36;1,7;0,72;2,0;0,38;2,8;0,00;3,8;0,02;
16.12.2022 11:42:38;4,3;0,18;2,7;0,43;1,7;0,75;2,0;0,41;2,8;0,00;3,8;0,01;
16.12.2022 11:42:39;4,3;0,09;2,7;0,55;1,7;0,69;2,0;0,42;2,8;0,00;3,8;0,01;
16.12.2022 11:42:40;4,3;0,05;2,7;0,60;1,7;0,76;2,0;0,43;2,8;---;3,8;0,02;,
16.12.2022 11:42:41;4,3;0,03;2,7;0,51;1,7;0,72;1,9;0,57;2,8;0,02;3,8;0,01;
16.12.2022 11:42:42;4,3;0,10;2,6;0,58;1,7;0,68;1,9;0,52;2,7;0,02;3,8;0,01;
16.12.2022 11:42:43;4,3;0,11;2,6;0,62;1,7;0,63;1,9;0,52;2,7;0,00;3,8;0,02;
16.12.2022 11:42:44;4,3;0,10;2,6;0,48;1,7;0,62;1,9;0,53;2,7;0,00;3,8;0,03;
16.12.2022 11:42:45;4,3;0,06;2,6;0,47;1,7;0,65;1,8;0,56;2,7;0,00;3,8;0,04;
16.12.2022 11:42:46;4,3;0,08;2,7;0,47;1,7;0,65;1,9;0,48;2,7;0,00;3,8;0,03;
16.12.2022 11:42:47;4,3;0,05;2,7;0,51;1,7;0,64;1,9;0,49;2,7;0,00;3,8;0,03;
16.12.2022 11:42:48;4,3;0,07;2,6;0,64;1,7;0,60;1,9;0,46;2,6;0,00;3,8;0,01;
16.12.2022 11:42:49;4,3;0,07;2,6;0,72;1,7;0,61;1,9;0,45;2,6;0,00;3,9;0,01;
16.12.2022 11:42:50;4,3;0,08;2,6;0,64;1,7;0,64;1,9;0,48;2,6;0,00;3,9;0,02;
16.12.2022 11:42:51;4,3;0,07;2,6;0,54;1,7;0,64;1,9;0,52;2,6;0,00;3,9;0,01;
16.12.2022 11:42:52;4,3;0,02;2,6;0,53;1,7;0,63;1,8;0,61;2,6;0,00;3,9;0,01;
16.12.2022 11:42:53;4,3;0,06;2,5;0,65;1,7;0,67;1,8;0,65;2,6;0,00;3,8;0,01;
16.12.2022 11:42:54;4,3;0,09;2,5;0,62;1,7;0,67;1,8;0,63;2,5;0,00;3,8;0,03;
16.12.2022 11:42:55;4,3;0,12;2,5;0,61;1,7;0,67;1,8;0,50;2,5;0,00;3,8;0,03;
16.12.2022 11:42:56;4,3;0,11;2,5;0,65;1,7;0,66;1,8;0,47;2,5;0,00;3,8;0,03;
16.12.2022 11:42:57;4,3;0,08;2,5;0,64;1,7;0,62;1,8;0,50;2,5;0,00;3,8;0,02;
16.12.2022 11:42:58;4,3;0,03;2,5;0,67;1,7;0,60;1,8;0,53;2,5;0,00;3,8;0,01;
16.12.2022 11:42:59;4,3;0,03;2,5;0,60;1,7;0,70;1,8;0,49;2,5;0,00;3,8;0,01;
16.12.2022 11:43:00;4,3;0,02;2,5;0,68;1,7;0,71;1,8;0,47;2,4;0,00;3,8;0,01;
16.12.2022 11:43:01;4,3;0,03;2,5;0,79;1,6;0,72;1,8;0,56;2,4;0,03;3,8;0,01;
16.12.2022 11:43:02;4,3;0,05;2,4;0,81;1,6;0,76;1,8;0,63;2,4;0,00;3,8;0,02;
16.12.2022 11:43:03;4,3;0,05;2,4;0,82;1,6;0,72;1,8;0,61;2,4;0,00;3,8;0,02;
16.12.2022 11:43:04;4,3;0,06;2,4;0,81;1,6;0,68;1,8;0,63;2,4;0,00;3,8;0,02;
16.12.2022 11:43:05;4,3;0,05;2,4;0,84;1,6;0,66;1,7;0,66;2,4;0,00;3,8;0,02;
16.12.2022 11:43:06;4,3;0,02;2,4;0,92;1,6;0,67;1,7;0,66;2,4;0,00;3,8;0,01;
16.12.2022 11:43:07;4,3;0,03;2,4;0,86;1,6;0,73;1,7;0,64;2,3;0,00;3,8;0,01;
16.12.2022 11:43:08;4,3;0,04;2,4;0,81;1,6;0,74;1,7;0,65;2,3;---;3,8;0,01;,
16.12.2022 11:43:09;4,3;0,02;2,4;0,84;1,6;0,84;1,7;0,69;2,3;0,00;3,8;0,01;
16.12.2022 11:43:10;4,3;0,03;2,4;0,82;1,6;0,75;1,7;0,72;2,3;0,00;3,8;0,01;
16.12.2022 11:43:11;4,3;0,03;2,4;0,82;1,6;0,72;1,7;0,71;2,3;0,00;3,8;0,00;
16.12.2022 11:43:12;4,3;0,04;2,4;0,82;1,6;0,67;1,7;0,70;2,3;0,00;3,8;0,00;
16.12.2022 11:43:13;4,3;0,03;2,4;0,87;1,6;0,67;1,7;0,65;2,3;0,00;3,8;0,00;
16.12.2022 11:43:14;4,2;0,04;2,4;0,90;1,6;0,64;1,7;0,68;2,2;0,00;3,8;0,01;
16.12.2022 11:43:15;4,2;0,05;2,4;0,93;1,6;0,67;1,7;0,72;2,2;0,00;3,8;0,00;
16.12.2022 11:43:16;4,2;0,03;2,4;0,90;1,6;0,64;1,7;0,66;2,2;0,01;3,8;0,01;
16.12.2022 11:43:17;4,2;0,02;2,4;0,84;1,6;0,56;1,7;0,60;2,2;0,01;3,8;0,02;
16.12.2022 11:43:18;4,2;0,07;2,4;0,81;1,6;0,69;1,8;0,51;2,2;0,01;3,8;0,03;
16.12.2022 11:43:19;4,2;0,06;2,4;0,80;1,6;0,69;1,8;0,47;2,2;0,02;3,8;0,02;
16.12.2022 11:43:20;4,2;0,03;2,4;0,80;1,7;0,71;1,8;0,40;2,2;0,00;3,8;0,01;
16.12.2022 11:43:21;4,2;0,01;2,4;0,82;1,7;0,63;1,8;0,41;2,1;0,00;3,8;0,01;
16.12.2022 11:43:22;4,2;0,01;2,4;0,73;1,7;0,57;1,8;0,47;2,1;0,00;3,8;0,00;
16.12.2022 11:43:23;4,2;0,00;2,4;0,68;1,7;0,54;1,8;0,49;2,1;0,00;3,8;0,01;
16.12.2022 11:43:24;4,2;0,00;2,4;0,62;1,7;0,59;1,8;0,47;2,1;0,00;3,8;0,01;
